-75.7509710,  36.1822252,     2.86,    50.00,   524.00
-75.7508442,  36.1822589,     2.58,    62.00,   524.00
-75.7507175,  36.1822926,     1.96,    74.00,   524.00
-75.7505907,  36.1823263,     1.12,    86.00,   524.00
-75.7504639,  36.1823599,     0.30,    98.00,   524.00
-75.7503372,  36.1823936,    -0.63,   110.00,   524.00
-75.7502104,  36.1824273,    -1.25,   122.00,   524.00
-75.7500836,  36.1824609,    -1.94,   134.00,   524.00
-75.7499569,  36.1824946,    -2.81,   146.00,   524.00
-75.7498301,  36.1825283,    -3.49,   158.00,   524.00
-75.7497033,  36.1825619,    -3.59,   170.00,   524.00
-75.7495765,  36.1825956,    -3.64,   182.00,   524.00
-75.7494498,  36.1826293,    -3.69,   194.00,   524.00
-75.7493230,  36.1826629,    -3.69,   206.00,   524.00
-75.7491962,  36.1826966,    -3.76,   218.00,   524.00
-75.7490695,  36.1827303,    -3.78,   230.00,   524.00
-75.7489427,  36.1827639,    -3.82,   242.00,   524.00
-75.7488159,  36.1827976,    -3.93,   254.00,   524.00
-75.7486892,  36.1828313,    -4.10,   266.00,   524.00
-75.7485624,  36.1828649,    -4.11,   278.00,   524.00
-75.7484356,  36.1828986,    -4.29,   290.00,   524.00
-75.7483089,  36.1829323,    -4.42,   302.00,   524.00
-75.7481821,  36.1829659,    -4.63,   314.00,   524.00
-75.7480553,  36.1829996,    -4.67,   326.00,   524.00
-75.7479285,  36.1830333,    -4.68,   338.00,   524.00
-75.7478018,  36.1830670,    -4.80,   350.00,   524.00
-75.7476750,  36.1831006,    -4.85,   362.00,   524.00
-75.7475482,  36.1831343,    -5.01,   374.00,   524.00
-75.7474215,  36.1831680,    -5.16,   386.00,   524.00
-75.7472947,  36.1832016,    -5.36,   398.00,   524.00
-75.7471679,  36.1832353,    -5.58,   410.00,   524.00
-75.7470412,  36.1832690,    -5.87,   422.00,   524.00
-75.7469144,  36.1833026,    -6.10,   434.00,   524.00
-75.7467876,  36.1833363,    -6.35,   446.00,   524.00
-75.7466609,  36.1833700,    -6.61,   458.00,   524.00
-75.7465341,  36.1834036,    -6.83,   470.00,   524.00
-75.7464073,  36.1834373,    -7.03,   482.00,   524.00
-75.7462805,  36.1834710,    -7.32,   494.00,   524.00
-75.7461538,  36.1835046,    -7.56,   506.00,   524.00
-75.7460270,  36.1835383,    -7.90,   518.00,   524.00
-75.7459002,  36.1835720,    -8.10,   530.00,   524.00
-75.7457735,  36.1836056,    -8.30,   542.00,   524.00
-75.7456467,  36.1836393,    -8.46,   554.00,   524.00
-75.7455199,  36.1836730,    -8.51,   566.00,   524.00
-75.7453932,  36.1837066,    -8.55,   578.00,   524.00
-75.7452664,  36.1837403,    -8.53,   590.00,   524.00
-75.7451396,  36.1837740,    -8.13,   602.00,   524.00
-75.7450129,  36.1838077,    -7.67,   614.00,   524.00
-75.7448861,  36.1838413,    -7.45,   626.00,   524.00
-75.7447593,  36.1838750,    -7.37,   638.00,   524.00
-75.7446325,  36.1839087,    -7.34,   650.00,   524.00
-75.7445058,  36.1839423,    -7.38,   662.00,   524.00
-75.7443790,  36.1839760,    -7.40,   674.00,   524.00
-75.7442522,  36.1840097,    -7.47,   686.00,   524.00
-75.7441255,  36.1840433,    -7.52,   698.00,   524.00
-75.7439987,  36.1840770,    -7.61,   710.00,   524.00
-75.7438719,  36.1841107,    -7.69,   722.00,   524.00
-75.7437452,  36.1841443,    -7.75,   734.00,   524.00
-75.7436184,  36.1841780,    -7.81,   746.00,   524.00
-75.7434916,  36.1842117,    -7.86,   758.00,   524.00
-75.7433649,  36.1842453,    -7.93,   770.00,   524.00
-75.7432381,  36.1842790,    -8.00,   782.00,   524.00
-75.7431113,  36.1843127,    -8.06,   794.00,   524.00
-75.7429845,  36.1843463,    -8.10,   806.00,   524.00
-75.7428578,  36.1843800,    -8.12,   818.00,   524.00
-75.7427310,  36.1844137,    -8.13,   830.00,   524.00
-75.7510541,  36.1824308,     3.22,    50.00,   548.00
-75.7509273,  36.1824645,     3.17,    62.00,   548.00
-75.7508005,  36.1824981,     2.23,    74.00,   548.00
-75.7506738,  36.1825318,     0.85,    86.00,   548.00
-75.7505470,  36.1825655,    -0.15,    98.00,   548.00
-75.7504202,  36.1825991,    -0.96,   110.00,   548.00
-75.7502935,  36.1826328,    -1.63,   122.00,   548.00
-75.7501667,  36.1826665,    -2.41,   134.00,   548.00
-75.7500399,  36.1827001,    -3.11,   146.00,   548.00
-75.7499131,  36.1827338,    -3.53,   158.00,   548.00
-75.7497864,  36.1827675,    -3.82,   170.00,   548.00
-75.7496596,  36.1828011,    -3.75,   182.00,   548.00
-75.7495328,  36.1828348,    -3.52,   194.00,   548.00
-75.7494061,  36.1828685,    -3.19,   206.00,   548.00
-75.7492793,  36.1829021,    -3.04,   218.00,   548.00
-75.7491525,  36.1829358,    -3.03,   230.00,   548.00
-75.7490258,  36.1829695,    -3.08,   242.00,   548.00
-75.7488990,  36.1830031,    -3.15,   254.00,   548.00
-75.7487722,  36.1830368,    -3.24,   266.00,   548.00
-75.7486455,  36.1830705,    -3.33,   278.00,   548.00
-75.7485187,  36.1831042,    -3.51,   290.00,   548.00
-75.7483919,  36.1831378,    -3.54,   302.00,   548.00
-75.7482651,  36.1831715,    -3.63,   314.00,   548.00
-75.7481384,  36.1832052,    -3.76,   326.00,   548.00
-75.7480116,  36.1832388,    -3.85,   338.00,   548.00
-75.7478848,  36.1832725,    -3.96,   350.00,   548.00
-75.7477581,  36.1833062,    -4.11,   362.00,   548.00
-75.7476313,  36.1833398,    -4.24,   374.00,   548.00
-75.7475045,  36.1833735,    -4.42,   386.00,   548.00
-75.7473778,  36.1834072,    -4.60,   398.00,   548.00
-75.7472510,  36.1834408,    -4.80,   410.00,   548.00
-75.7471242,  36.1834745,    -4.94,   422.00,   548.00
-75.7469975,  36.1835082,    -5.14,   434.00,   548.00
-75.7468707,  36.1835418,    -5.30,   446.00,   548.00
-75.7467439,  36.1835755,    -5.47,   458.00,   548.00
-75.7466171,  36.1836092,    -5.65,   470.00,   548.00
-75.7464904,  36.1836428,    -5.80,   482.00,   548.00
-75.7463636,  36.1836765,    -5.97,   494.00,   548.00
-75.7462368,  36.1837102,    -6.16,   506.00,   548.00
-75.7461101,  36.1837438,    -6.27,   518.00,   548.00
-75.7459833,  36.1837775,    -6.43,   530.00,   548.00
-75.7458565,  36.1838112,    -6.55,   542.00,   548.00
-75.7457298,  36.1838449,    -6.67,   554.00,   548.00
-75.7456030,  36.1838785,    -6.78,   566.00,   548.00
-75.7454762,  36.1839122,    -6.90,   578.00,   548.00
-75.7453495,  36.1839459,    -7.01,   590.00,   548.00
-75.7452227,  36.1839795,    -7.10,   602.00,   548.00
-75.7450959,  36.1840132,    -7.13,   614.00,   548.00
-75.7449691,  36.1840469,    -7.13,   626.00,   548.00
-75.7448424,  36.1840805,    -7.17,   638.00,   548.00
-75.7447156,  36.1841142,    -7.21,   650.00,   548.00
-75.7445888,  36.1841479,    -7.26,   662.00,   548.00
-75.7444621,  36.1841815,    -7.33,   674.00,   548.00
-75.7443353,  36.1842152,    -7.41,   686.00,   548.00
-75.7442085,  36.1842489,    -7.46,   698.00,   548.00
-75.7440818,  36.1842825,    -7.54,   710.00,   548.00
-75.7439550,  36.1843162,    -7.61,   722.00,   548.00
-75.7438282,  36.1843499,    -7.69,   734.00,   548.00
-75.7437015,  36.1843835,    -7.76,   746.00,   548.00
-75.7435747,  36.1844172,    -7.83,   758.00,   548.00
-75.7434479,  36.1844509,    -7.91,   770.00,   548.00
-75.7433211,  36.1844845,    -7.96,   782.00,   548.00
-75.7431944,  36.1845182,    -8.05,   794.00,   548.00
-75.7430676,  36.1845519,    -8.10,   806.00,   548.00
-75.7429408,  36.1845856,    -8.13,   818.00,   548.00
-75.7428141,  36.1846192,    -8.13,   830.00,   548.00
-75.7511371,  36.1826363,     3.02,    50.00,   572.00
-75.7510104,  36.1826700,     2.46,    62.00,   572.00
-75.7508836,  36.1827037,     1.74,    74.00,   572.00
-75.7507568,  36.1827373,     0.58,    86.00,   572.00
-75.7506301,  36.1827710,    -0.50,    98.00,   572.00
-75.7505033,  36.1828047,    -1.16,   110.00,   572.00
-75.7503765,  36.1828383,    -1.83,   122.00,   572.00
-75.7502497,  36.1828720,    -2.50,   134.00,   572.00
-75.7501230,  36.1829057,    -3.06,   146.00,   572.00
-75.7499962,  36.1829393,    -3.50,   158.00,   572.00
-75.7498694,  36.1829730,    -3.66,   170.00,   572.00
-75.7497427,  36.1830067,    -3.30,   182.00,   572.00
-75.7496159,  36.1830403,    -2.96,   194.00,   572.00
-75.7494891,  36.1830740,    -2.85,   206.00,   572.00
-75.7493624,  36.1831077,    -2.90,   218.00,   572.00
-75.7492356,  36.1831414,    -3.00,   230.00,   572.00
-75.7491088,  36.1831750,    -3.14,   242.00,   572.00
-75.7489821,  36.1832087,    -3.19,   254.00,   572.00
-75.7488553,  36.1832424,    -3.24,   266.00,   572.00
-75.7487285,  36.1832760,    -3.34,   278.00,   572.00
-75.7486017,  36.1833097,    -3.45,   290.00,   572.00
-75.7484750,  36.1833434,    -3.52,   302.00,   572.00
-75.7483482,  36.1833770,    -3.63,   314.00,   572.00
-75.7482214,  36.1834107,    -3.79,   326.00,   572.00
-75.7480947,  36.1834444,    -3.92,   338.00,   572.00
-75.7479679,  36.1834780,    -3.99,   350.00,   572.00
-75.7478411,  36.1835117,    -4.22,   362.00,   572.00
-75.7477144,  36.1835454,    -4.33,   374.00,   572.00
-75.7475876,  36.1835790,    -4.47,   386.00,   572.00
-75.7474608,  36.1836127,    -4.61,   398.00,   572.00
-75.7473341,  36.1836464,    -4.78,   410.00,   572.00
-75.7472073,  36.1836800,    -4.91,   422.00,   572.00
-75.7470805,  36.1837137,    -5.09,   434.00,   572.00
-75.7469537,  36.1837474,    -5.22,   446.00,   572.00
-75.7468270,  36.1837810,    -5.41,   458.00,   572.00
-75.7467002,  36.1838147,    -5.57,   470.00,   572.00
-75.7465734,  36.1838484,    -5.74,   482.00,   572.00
-75.7464467,  36.1838821,    -5.86,   494.00,   572.00
-75.7463199,  36.1839157,    -6.03,   506.00,   572.00
-75.7461931,  36.1839494,    -6.12,   518.00,   572.00
-75.7460664,  36.1839831,    -6.22,   530.00,   572.00
-75.7459396,  36.1840167,    -6.31,   542.00,   572.00
-75.7458128,  36.1840504,    -6.43,   554.00,   572.00
-75.7456861,  36.1840841,    -6.52,   566.00,   572.00
-75.7455593,  36.1841177,    -6.64,   578.00,   572.00
-75.7454325,  36.1841514,    -6.74,   590.00,   572.00
-75.7453057,  36.1841851,    -6.81,   602.00,   572.00
-75.7451790,  36.1842187,    -6.93,   614.00,   572.00
-75.7450522,  36.1842524,    -7.00,   626.00,   572.00
-75.7449254,  36.1842861,    -7.07,   638.00,   572.00
-75.7447987,  36.1843197,    -7.13,   650.00,   572.00
