dtt,Var2_1,Var2_2,Var2_3,Var2_4
07-Jan-2016 00:00:00,1.781681,13.88889,75.46258,6.904833
07-Jan-2016 01:00:00,1.79191,12.57862,73.48206,6.697474
07-Jan-2016 02:00:00,1.685085,13.74571,76.2032,6.477555
07-Jan-2016 03:00:00,1.909055,13.74571,79.85954,6.365782
07-Jan-2016 04:00:00,1.564383,12.57862,77.18933,6.39691
07-Jan-2016 05:00:00,1.56328,11.39601,79.3672,6.461334
07-Jan-2016 06:00:00,1.474999,12.42236,78.46268,6.631483
07-Jan-2016 07:00:00,1.424741,12.34568,79.82048,6.896189
07-Jan-2016 08:00:00,1.518139,12.3839,77.60822,7.156736
07-Jan-2016 09:00:00,1.474043,11.04972,75.77278,7.330633
07-Jan-2016 10:00:00,1.452032,11.49425,69.86877,7.368488
07-Jan-2016 11:00:00,1.509367,12.19512,72.32975,7.331505
07-Jan-2016 12:00:00,1.438409,11.73021,73.64324,7.200076
07-Jan-2016 13:00:00,1.61788,10.15228,72.14923,6.95953
07-Jan-2016 14:00:00,1.418913,11.04972,75.86383,6.706239
07-Jan-2016 15:00:00,1.426986,11.62791,70.97609,6.479926
07-Jan-2016 16:00:00,1.384821,11.33145,73.90426,6.386216
07-Jan-2016 17:00:00,1.414443,10.66667,80.16843,6.389967
07-Jan-2016 18:00:00,1.450582,10.84011,80.11793,6.461101
07-Jan-2016 19:00:00,1.471078,7.194245,79.10523,6.662504
07-Jan-2016 20:00:00,1.376255,6.578948,80.35656,6.914169
07-Jan-2016 21:00:00,1.478656,6.677796,76.13137,7.093122
07-Jan-2016 22:00:00,1.544684,7.017543,75.81659,7.166318
07-Jan-2016 23:00:00,1.577137,6.722689,75.93176,7.163989
08-Jan-2016 00:00:00,1.686148,6.116208,73.6179,7.062159
08-Jan-2016 01:00:00,1.662127,6.259781,64.42006,6.879982
08-Jan-2016 02:00:00,1.760027,6.861063,68.89575,6.660832
08-Jan-2016 03:00:00,1.693144,6.677796,72.8513,6.447679
08-Jan-2016 04:00:00,2.025356,7.874015,77.31269,6.338359
08-Jan-2016 05:00:00,1.925526,8.421053,73.78661,6.372357
08-Jan-2016 06:00:00,1.937378,7.259528,77.10442,6.528058
08-Jan-2016 07:00:00,1.965086,8.179959,77.2963,6.759202
08-Jan-2016 08:00:00,1.984099,8.298756,80.60065,7.05078
08-Jan-2016 09:00:00,2.029363,7.677543,81.28411,7.288241
08-Jan-2016 10:00:00,1.987359,9.501187,81.25874,7.432932
08-Jan-2016 11:00:00,1.837257,10.61008,75.93787,7.489197
08-Jan-2016 12:00:00,2.331827,11.04972,80.80106,7.397336
08-Jan-2016 13:00:00,2.687012,10.12658,81.32514,7.208077
08-Jan-2016 14:00:00,2.426886,10.9589,84.2652,6.924391
08-Jan-2016 15:00:00,2.194398,10.81081,80.33715,6.683494
08-Jan-2016 16:00:00,2.320086,11.04972,84.31997,6.433771
08-Jan-2016 17:00:00,2.53013,10.4712,86.31444,6.361541
08-Jan-2016 18:00:00,2.600767,10.12658,81.70975,6.355301
08-Jan-2016 19:00:00,2.5279,11.04972,82.35791,6.508241
08-Jan-2016 20:00:00,2.269568,10.33592,83.83581,6.760042
08-Jan-2016 21:00:00,2.009722,10.66667,81.60324,6.992108
08-Jan-2016 22:00:00,2.22324,10.02506,83.24973,7.148809
08-Jan-2016 23:00:00,2.13265,10.12658,83.44388,7.232071
09-Jan-2016 00:00:00,2.313223,10.75269,79.80023,7.225008
09-Jan-2016 01:00:00,2.112301,10.07557,78.20594,7.092954
09-Jan-2016 02:00:00,1.936429,11.08033,78.03605,6.860085
09-Jan-2016 03:00:00,1.831823,10.92896,78.50094,6.628289
09-Jan-2016 04:00:00,1.870182,10.81081,78.03275,6.424616
09-Jan-2016 05:00:00,1.865944,10.10101,77.94424,6.355014
09-Jan-2016 06:00:00,1.692225,9.324009,78.92027,6.403053
09-Jan-2016 07:00:00,1.991058,10.10101,80.07263,6.598086
09-Jan-2016 08:00:00,1.611133,10.17812,82.23069,6.892696
09-Jan-2016 09:00:00,1.84107,10.84011,82.81928,7.227875
09-Jan-2016 10:00:00,1.509283,9.975062,81.9169,7.500096
09-Jan-2016 11:00:00,1.675545,10.20408,81.23344,7.628231
09-Jan-2016 12:00:00,1.541308,10.98901,83.64086,7.643319
09-Jan-2016 13:00:00,1.397675,10.81081,84.71687,7.52557
09-Jan-2016 14:00:00,1.524945,10.9589,83.12999,7.299126
09-Jan-2016 15:00:00,1.452959,10.78167,83.07182,7.01774
09-Jan-2016 16:00:00,1.587901,10.72386,83.80306,6.678309
09-Jan-2016 17:00:00,1.425491,10.92896,77.3226,6.484312
09-Jan-2016 18:00:00,1.663603,10.89918,76.28218,6.419225
09-Jan-2016 19:00:00,1.769307,11.08033,81.4274,6.518386
09-Jan-2016 20:00:00,1.626457,10.75269,77.73286,6.699716
09-Jan-2016 21:00:00,1.867132,11.04972,78.78946,6.973212
09-Jan-2016 22:00:00,1.433434,10.69519,71.92596,7.258391
09-Jan-2016 23:00:00,1.955477,11.01928,79.40033,7.450053
10-Jan-2016 00:00:00,2.071775,11.04972,81.00376,7.469769
10-Jan-2016 01:00:00,1.953808,11.20448,79.6236,7.384519
10-Jan-2016 02:00:00,1.847387,11.08033,75.29366,7.202275
10-Jan-2016 03:00:00,1.795064,10.98901,80.14104,6.985314
10-Jan-2016 04:00:00,1.648927,10.02506,73.34888,6.726535
10-Jan-2016 05:00:00,1.671154,10.89918,79.38662,6.497261
10-Jan-2016 06:00:00,1.547636,11.08033,75.82322,6.461933
10-Jan-2016 07:00:00,1.74019,10.41667,78.56969,6.583613
10-Jan-2016 08:00:00,1.83334,10.25641,85.87309,6.81279
10-Jan-2016 09:00:00,1.783368,10.92896,81.50415,7.032699
10-Jan-2016 10:00:00,1.684932,11.11111,87.37817,7.340104
10-Jan-2016 11:00:00,1.859907,10.69519,84.12733,7.637472
10-Jan-2016 12:00:00,2.153096,8.016032,85.66789,7.750026
10-Jan-2016 13:00:00,2.095735,12.86174,90.78664,7.689937
10-Jan-2016 14:00:00,1.934803,12.08459,89.50919,7.51312
10-Jan-2016 15:00:00,1.674074,8.928572,88.08883,7.254044
10-Jan-2016 16:00:00,2.045563,10.98901,85.99158,6.89197
10-Jan-2016 17:00:00,1.870164,10,88.07216,6.568253
10-Jan-2016 18:00:00,1.821934,11.11111,82.63117,6.326329
10-Jan-2016 19:00:00,1.792489,9.456264,86.75034,6.319702
10-Jan-2016 20:00:00,1.791107,10.86957,80.39908,6.488928
10-Jan-2016 21:00:00,1.664551,11.97605,86.54333,6.682606
10-Jan-2016 22:00:00,1.605222,10.07557,88.29784,6.968673
10-Jan-2016 23:00:00,1.664943,12.30769,85.44775,7.229454
11-Jan-2016 00:00:00,1.519495,12.3839,81.59349,7.386382
11-Jan-2016 01:00:00,1.36887,10.98901,83.9855,7.293833
11-Jan-2016 02:00:00,1.327116,11.11111,87.49493,7.184574
11-Jan-2016 03:00:00,1.37176,12.82051,80.73752,7.040129
11-Jan-2016 04:00:00,1.157691,12.3839,85.43384,6.683867
11-Jan-2016 05:00:00,1.204526,12.5,77.50201,6.363286
11-Jan-2016 06:00:00,1.280754,12.42236,80.29988,6.219367
11-Jan-2016 07:00:00,1.152603,12.53918,78.93512,6.222658
11-Jan-2016 08:00:00,1.161096,12.3839,75.06615,6.345426
11-Jan-2016 09:00:00,1.132028,12.69841,74.23194,6.624355
11-Jan-2016 10:00:00,1.200641,13.84083,75.78235,6.94637
11-Jan-2016 11:00:00,1.107671,12.6183,71.92953,7.283269
11-Jan-2016 12:00:00,0.991138,12.6183,70.02046,7.489183
11-Jan-2016 13:00:00,1.303293,12.73885,78.21641,7.574121
11-Jan-2016 14:00:00,1.157582,12.5,68.08134,7.51806
11-Jan-2016 15:00:00,1.078452,11.46132,68.73714,7.293534
11-Jan-2016 16:00:00,1.16548,13.51351,77.81726,6.922752
11-Jan-2016 17:00:00,1.089091,12.90323,73.93242,6.551779
11-Jan-2016 18:00:00,1.080416,12.90323,72.17991,6.265528
11-Jan-2016 19:00:00,1.053445,14.1844,69.50745,6.154272
11-Jan-2016 20:00:00,0.9674514,12.42236,74.5293,6.175714
11-Jan-2016 21:00:00,0.9639201,13.20132,73.63897,6.268097
11-Jan-2016 22:00:00,0.9696252,13.60544,77.06238,6.518388
11-Jan-2016 23:00:00,0.9555442,13.98601,84.37149,6.840176
12-Jan-2016 00:00:00,1.092924,12.90323,75.40556,7.063101
12-Jan-2016 01:00:00,0.8650113,14.38849,83.22343,7.176359
12-Jan-2016 02:00:00,0.9454529,13.98601,80.29164,7.096323
12-Jan-2016 03:00:00,0.9811818,12.94498,80.29244,6.94288
12-Jan-2016 04:00:00,0.9380915,12.77955,81.66238,6.687344
12-Jan-2016 05:00:00,1.022101,12.6183,76.58269,6.373905
12-Jan-2016 06:00:00,0.9552962,12.73885,80.75714,6.094883
12-Jan-2016 07:00:00,0.7631626,14.08451,86.04822,5.9757
12-Jan-2016 08:00:00,0.9588441,13.65188,78.84518,6.000506
12-Jan-2016 09:00:00,0.9285966,12.53918,83.71383,6.149595
12-Jan-2016 10:00:00,0.8096492,12.19512,85.38434,6.395358
12-Jan-2016 11:00:00,0.8987431,12.01201,84.96437,6.775343
12-Jan-2016 12:00:00,0.9139616,14.03509,81.5154,7.088912
12-Jan-2016 13:00:00,0.9867857,13.88889,82.67164,7.260079
12-Jan-2016 14:00:00,1.004649,14.13428,79.95503,7.277763
12-Jan-2016 15:00:00,1.126003,12.82051,73.19534,7.133192
12-Jan-2016 16:00:00,0.9418168,14.08451,82.61958,6.886922
12-Jan-2016 17:00:00,0.9026213,13.88889,87.95103,6.52941
12-Jan-2016 18:00:00,0.8911521,13.11475,78.55571,6.163801
12-Jan-2016 19:00:00,1.030534,13.69863,76.25378,5.908696
12-Jan-2016 21:00:00,0.8393709,13.28904,84.62704,5.880775
12-Jan-2016 22:00:00,0.8727363,14.33692,85.02618,6.045074
12-Jan-2016 23:00:00,0.6982414,12.46106,91.22784,6.293147
13-Jan-2016 00:00:00,0.8250262,14.13428,86.38879,6.59799
13-Jan-2016 01:00:00,0.766405,13.60544,88.83649,6.795165
13-Jan-2016 02:00:00,0.7917967,14.08451,74.319,6.928405
13-Jan-2016 03:00:00,0.7244821,14.08451,89.34286,6.826261
13-Jan-2016 04:00:00,0.6608508,13.69863,73.96339,6.638087
