Date Time, Water Level, Sigma, I, L 
2017-02-26 23:00,0.321,0.175,0,0
2017-02-27 00:00,0.407,0.181,0,0
2017-02-27 01:00,0.329,0.144,0,0
2017-02-27 02:00,0.194,0.158,0,0
2017-02-27 03:00,-0.038,0.137,0,0
2017-02-27 04:00,-0.351,0.142,0,0
2017-02-27 05:00,-0.646,0.168,0,0
2017-02-27 06:00,-0.826,0.144,0,0
2017-02-27 07:00,-0.815,0.117,0,0
2017-02-27 08:00,-0.698,0.125,0,0
2017-02-27 09:00,-0.477,0.111,0,0
2017-02-27 10:00,-0.152,0.115,0,0
2017-02-27 11:00,0.176,0.160,0,0
2017-02-27 12:00,0.388,0.108,0,0
2017-02-27 13:00,0.439,0.140,0,0
2017-02-27 14:00,0.279,0.125,0,0
2017-02-27 15:00,0.085,0.121,0,0
2017-02-27 16:00,-0.264,0.108,0,0
2017-02-27 17:00,-0.653,0.101,0,0
2017-02-27 18:00,-0.822,0.118,0,0
2017-02-27 19:00,-0.925,0.126,0,0
2017-02-27 20:00,-0.853,0.137,0,0
2017-02-27 21:00,-0.644,0.108,0,0
2017-02-27 22:00,-0.320,0.105,0,0
2017-02-27 23:00,-0.013,0.112,0,0
2017-02-28 00:00,0.195,0.101,0,0
2017-02-28 01:00,0.289,0.112,0,0
2017-02-28 02:00,0.227,0.121,0,0
2017-02-28 03:00,0.037,0.114,0,0
2017-02-28 04:00,-0.185,0.078,0,0
2017-02-28 05:00,-0.512,0.105,0,0
2017-02-28 06:00,-0.801,0.101,0,0
2017-02-28 07:00,-0.916,0.088,0,0
2017-02-28 08:00,-0.903,0.114,0,0
2017-02-28 09:00,-0.704,0.136,0,0
2017-02-28 10:00,-0.486,0.124,0,0
2017-02-28 11:00,-0.090,0.124,0,0
2017-02-28 12:00,0.243,0.123,0,0
2017-02-28 13:00,0.402,0.111,0,0
2017-02-28 14:00,0.375,0.134,0,0
2017-02-28 15:00,0.234,0.133,0,0
2017-02-28 16:00,-0.036,0.136,0,0
2017-02-28 17:00,-0.375,0.116,0,0
2017-02-28 18:00,-0.696,0.128,0,0
2017-02-28 19:00,-0.882,0.161,0,0
2017-02-28 20:00,-0.903,0.160,0,0
2017-02-28 21:00,-0.735,0.148,0,0
2017-02-28 22:00,-0.540,0.131,0,0
2017-02-28 23:00,-0.220,0.141,0,0
