Date Time, Water Level, Sigma, I, L 
2017-03-28 07:00,-0.751,0.109,0,0
2017-03-28 08:00,-0.565,0.134,0,0
2017-03-28 09:00,-0.293,0.148,0,0
2017-03-28 10:00,0.062,0.138,0,0
2017-03-28 11:00,0.372,0.150,0,0
2017-03-28 12:00,0.493,0.150,0,0
2017-03-28 13:00,0.458,0.145,0,0
2017-03-28 14:00,0.262,0.141,0,0
2017-03-28 15:00,-0.002,0.152,0,0
2017-03-28 16:00,-0.329,0.126,0,0
2017-03-28 17:00,-0.633,0.139,0,0
2017-03-28 18:00,-0.834,0.119,0,0
2017-03-28 19:00,-0.779,0.122,0,0
2017-03-28 20:00,-0.601,0.127,0,0
2017-03-28 21:00,-0.317,0.129,0,0
2017-03-28 22:00,0.050,0.140,0,0
2017-03-28 23:00,0.363,0.130,0,0
2017-03-29 00:00,0.579,0.096,0,0
2017-03-29 01:00,0.590,0.139,0,0
2017-03-29 02:00,0.447,0.111,0,0
2017-03-29 03:00,0.214,0.108,0,0
2017-03-29 04:00,-0.090,0.124,0,0
2017-03-29 05:00,-0.480,0.139,0,0
2017-03-29 06:00,-0.693,0.129,0,0
2017-03-29 07:00,-0.789,0.142,0,0
2017-03-29 08:00,-0.671,0.121,0,0
2017-03-29 09:00,-0.467,0.119,0,0
2017-03-29 10:00,-0.102,0.150,0,0
2017-03-29 11:00,0.250,0.144,0,0
2017-03-29 12:00,0.565,0.152,0,0
2017-03-29 13:00,0.628,0.157,0,0
2017-03-29 14:00,0.557,0.172,0,0
2017-03-29 15:00,0.356,0.185,0,0
2017-03-29 16:00,0.066,0.188,0,0
2017-03-29 17:00,-0.287,0.182,0,0
2017-03-29 18:00,-0.597,0.179,0,0
2017-03-29 19:00,-0.710,0.147,0,0
2017-03-29 20:00,-0.646,0.161,0,0
2017-03-29 21:00,-0.436,0.162,0,0
2017-03-29 22:00,-0.149,0.161,0,0
2017-03-29 23:00,0.243,0.176,0,0
2017-03-30 00:00,0.561,0.159,0,0
2017-03-30 01:00,0.709,0.141,0,0
2017-03-30 02:00,0.669,0.174,0,0
2017-03-30 03:00,0.508,0.175,0,0
2017-03-30 04:00,0.254,0.194,0,0
2017-03-30 05:00,-0.120,0.159,0,0
2017-03-30 06:00,-0.486,0.174,0,0
2017-03-30 07:00,-0.743,0.195,0,0
2017-03-30 08:00,-0.758,0.183,0,0
2017-03-30 09:00,-0.659,0.195,0,0
2017-03-30 10:00,-0.443,0.166,0,0
2017-03-30 11:00,-0.115,0.244,0,0
2017-03-30 12:00,0.275,0.192,0,0
2017-03-30 13:00,0.502,0.176,0,0
2017-03-30 14:00,0.521,0.217,0,0
2017-03-30 15:00,0.387,0.156,0,0
2017-03-30 16:00,0.202,0.153,0,0
2017-03-30 17:00,-0.093,0.161,0,0
2017-03-30 18:00,-0.450,0.195,0,0
2017-03-30 19:00,-0.641,0.172,0,0
2017-03-30 20:00,-0.724,0.180,0,0
2017-03-30 21:00,-0.598,0.193,0,0
2017-03-30 22:00,-0.409,0.173,0,0
2017-03-30 23:00,-0.069,0.196,0,0
2017-03-31 00:00,0.306,0.150,0,0
2017-03-31 01:00,0.593,0.221,0,0
2017-03-31 02:00,0.713,0.225,0,0
2017-03-31 03:00,0.667,0.220,0,0
2017-03-31 04:00,0.492,0.202,0,0
2017-03-31 05:00,0.203,0.172,0,0
2017-03-31 06:00,-0.144,0.225,0,0
2017-03-31 07:00,-0.465,0.183,0,0
2017-03-31 08:00,-0.671,0.185,0,0
2017-03-31 09:00,-0.668,0.178,0,0
2017-03-31 10:00,-0.553,0.187,0,0
2017-03-31 11:00,-0.342,0.171,0,0
2017-03-31 12:00,-0.036,0.173,0,0
2017-03-31 13:00,0.278,0.211,0,0
2017-03-31 14:00,0.462,0.206,0,0
2017-03-31 15:00,0.510,0.204,0,0
2017-03-31 16:00,0.419,0.231,0,0
2017-03-31 17:00,0.179,0.204,0,0
2017-03-31 18:00,-0.115,0.208,0,0
2017-03-31 19:00,-0.442,0.227,0,0
2017-03-31 20:00,-0.662,0.220,0,0
2017-03-31 21:00,-0.590,0.228,0,0
2017-03-31 22:00,-0.502,0.202,0,0
2017-03-31 23:00,-0.297,0.245,0,0
