Date Time, Water Level, Sigma, I, L 
2017-06-04 17:00,-0.238,0.092,0,0
2017-06-04 18:00,-0.026,0.109,0,0
2017-06-04 19:00,0.224,0.106,0,0
2017-06-04 20:00,0.390,0.086,0,0
2017-06-04 21:00,0.441,0.096,0,0
2017-06-04 22:00,0.414,0.102,0,0
2017-06-04 23:00,0.282,0.098,0,0
2017-06-05 00:00,0.060,0.092,0,0
2017-06-05 01:00,-0.196,0.084,0,0
2017-06-05 02:00,-0.396,0.105,0,0
2017-06-05 03:00,-0.481,0.106,0,0
2017-06-05 04:00,-0.445,0.092,0,0
2017-06-05 05:00,-0.388,0.091,0,0
2017-06-05 06:00,-0.243,0.090,0,0
2017-06-05 07:00,-0.008,0.085,0,0
2017-06-05 08:00,0.168,0.078,0,0
2017-06-05 09:00,0.235,0.085,0,0
2017-06-05 10:00,0.206,0.085,0,0
2017-06-05 11:00,0.124,0.085,0,0
2017-06-05 12:00,-0.029,0.070,0,0
2017-06-05 13:00,-0.277,0.079,0,0
2017-06-05 14:00,-0.432,0.097,0,0
2017-06-05 15:00,-0.513,0.070,0,0
2017-06-05 16:00,-0.489,0.069,0,0
2017-06-05 17:00,-0.382,0.081,0,0
2017-06-05 18:00,-0.198,0.073,0,0
2017-06-05 19:00,0.068,0.080,0,0
2017-06-05 20:00,0.260,0.076,0,0
2017-06-05 21:00,0.461,0.061,0,0
2017-06-05 22:00,0.442,0.069,0,0
2017-06-05 23:00,0.399,0.077,0,0
2017-06-06 00:00,0.304,0.085,0,0
2017-06-06 01:00,0.090,0.091,0,0
2017-06-06 02:00,-0.209,0.093,0,0
2017-06-06 03:00,-0.356,0.073,0,0
2017-06-06 04:00,-0.406,0.082,0,0
2017-06-06 05:00,-0.389,0.084,0,0
2017-06-06 06:00,-0.282,0.119,0,0
2017-06-06 07:00,-0.042,0.087,0,0
2017-06-06 08:00,0.171,0.093,0,0
2017-06-06 09:00,0.370,0.086,0,0
2017-06-06 10:00,0.423,0.073,0,0
2017-06-06 11:00,0.350,0.102,0,0
2017-06-06 12:00,0.306,0.118,0,0
2017-06-06 13:00,0.137,0.083,0,0
2017-06-06 14:00,-0.028,0.098,0,0
2017-06-06 15:00,-0.251,0.117,0,0
2017-06-06 16:00,-0.321,0.103,0,0
2017-06-06 17:00,-0.258,0.093,0,0
2017-06-06 18:00,-0.162,0.119,0,0
2017-06-06 19:00,0.033,0.110,0,0
2017-06-06 20:00,0.301,0.103,0,0
2017-06-06 21:00,0.572,0.086,0,0
2017-06-06 22:00,0.668,0.107,0,0
2017-06-06 23:00,0.693,0.094,0,0
2017-06-07 00:00,0.574,0.088,0,0
2017-06-07 01:00,0.380,0.081,0,0
2017-06-07 02:00,0.161,0.094,0,0
2017-06-07 03:00,-0.092,0.091,0,0
2017-06-07 04:00,-0.242,0.082,0,0
2017-06-07 05:00,-0.273,0.085,0,0
2017-06-07 06:00,-0.209,0.091,0,0
2017-06-07 07:00,-0.062,0.097,0,0
2017-06-07 08:00,0.133,0.126,0,0
2017-06-07 09:00,0.397,0.133,0,0
2017-06-07 10:00,0.586,0.151,0,0
2017-06-07 11:00,0.631,0.185,0,0
2017-06-07 12:00,0.590,0.216,0,0
2017-06-07 13:00,0.475,0.231,0,0
2017-06-07 14:00,0.300,0.250,0,0
2017-06-07 15:00,0.089,0.223,0,0
2017-06-07 16:00,-0.044,0.198,0,0
2017-06-07 17:00,-0.097,0.244,0,0
2017-06-07 18:00,-0.063,0.323,0,0
2017-06-07 19:00,0.068,0.285,0,0
2017-06-07 20:00,0.307,0.264,0,0
2017-06-07 21:00,0.594,0.240,0,0
2017-06-07 22:00,0.796,0.278,0,0
2017-06-07 23:00,0.899,0.299,0,0
2017-06-08 00:00,0.880,0.287,0,0
2017-06-08 01:00,0.746,0.297,0,0
2017-06-08 02:00,0.545,0.251,0,0
2017-06-08 03:00,0.271,0.297,0,0
2017-06-08 04:00,0.046,0.299,0,0
2017-06-08 05:00,-0.120,0.324,0,0
2017-06-08 06:00,-0.138,0.308,0,0
2017-06-08 07:00,-0.049,0.254,0,0
2017-06-08 08:00,0.096,0.308,0,0
2017-06-08 09:00,0.327,0.302,0,0
2017-06-08 10:00,0.484,0.323,0,0
2017-06-08 11:00,0.631,0.304,0,0
2017-06-08 12:00,0.624,0.319,0,0
2017-06-08 13:00,0.552,0.315,0,0
2017-06-08 14:00,0.398,0.291,0,0
2017-06-08 15:00,0.198,0.351,0,0
2017-06-08 16:00,-0.000,0.274,0,0
2017-06-08 17:00,-0.092,0.327,0,0
2017-06-08 18:00,-0.066,0.383,0,0
2017-06-08 19:00,0.008,0.325,0,0
2017-06-08 20:00,0.202,0.378,0,0
2017-06-08 21:00,0.395,0.309,0,0
2017-06-08 22:00,0.705,0.323,0,0
2017-06-08 23:00,0.848,0.350,0,0
2017-06-09 00:00,0.842,0.339,0,0
2017-06-09 01:00,0.758,0.312,0,0
2017-06-09 02:00,0.606,0.292,0,0
2017-06-09 03:00,0.387,0.280,0,0
2017-06-09 04:00,0.076,0.264,0,0
2017-06-09 05:00,-0.136,0.236,0,0
2017-06-09 06:00,-0.211,0.221,0,0
2017-06-09 07:00,-0.181,0.237,0,0
2017-06-09 08:00,-0.127,0.236,0,0
2017-06-09 09:00,0.061,0.228,0,0
2017-06-09 10:00,0.247,0.237,0,0
2017-06-09 11:00,0.445,0.251,0,0
2017-06-09 12:00,0.479,0.300,0,0
2017-06-09 13:00,0.440,0.296,0,0
2017-06-09 14:00,0.321,0.293,0,0
2017-06-09 15:00,0.117,0.242,0,0
2017-06-09 16:00,-0.077,0.244,0,0
2017-06-09 17:00,-0.262,0.221,0,0
2017-06-09 18:00,-0.343,0.208,0,0
2017-06-09 19:00,-0.309,0.249,0,0
2017-06-09 20:00,-0.153,0.270,0,0
2017-06-09 21:00,0.029,0.206,0,0
2017-06-09 22:00,0.296,0.232,0,0
2017-06-09 23:00,0.502,0.202,0,0
2017-06-10 00:00,0.590,0.257,0,0
2017-06-10 01:00,0.555,0.202,0,0
2017-06-10 02:00,0.422,0.216,0,0
2017-06-10 03:00,0.221,0.111,0,0
2017-06-10 04:00,-0.060,0.161,0,0
2017-06-10 05:00,-0.338,0.162,0,0
2017-06-10 06:00,-0.505,0.125,0,0
2017-06-10 07:00,-0.536,0.171,0,0
2017-06-10 08:00,-0.449,0.145,0,0
2017-06-10 09:00,-0.304,0.131,0,0
2017-06-10 10:00,-0.152,0.114,0,0
2017-06-10 11:00,0.079,0.124,0,0
2017-06-10 12:00,0.251,0.114,0,0
2017-06-10 13:00,0.288,0.100,0,0
2017-06-10 14:00,0.222,0.126,0,0
2017-06-10 15:00,0.060,0.108,0,0
2017-06-10 16:00,-0.138,0.098,0,0
2017-06-10 17:00,-0.358,0.114,0,0
2017-06-10 18:00,-0.516,0.100,0,0
2017-06-10 19:00,-0.508,0.122,0,0
2017-06-10 20:00,-0.417,0.102,0,0
2017-06-10 21:00,-0.248,0.111,0,0
2017-06-10 22:00,-0.037,0.100,0,0
2017-06-10 23:00,0.214,0.118,0,0
2017-06-11 00:00,0.397,0.101,0,0
2017-06-11 01:00,0.436,0.086,0,0
2017-06-11 02:00,0.387,0.111,0,0
2017-06-11 03:00,0.235,0.091,0,0
2017-06-11 04:00,-0.009,0.118,0,0
2017-06-11 05:00,-0.301,0.089,0,0
2017-06-11 06:00,-0.533,0.091,0,0
2017-06-11 07:00,-0.646,0.077,0,0
2017-06-11 08:00,-0.619,0.080,0,0
2017-06-11 09:00,-0.533,0.054,0,0
2017-06-11 10:00,-0.380,0.080,0,0
2017-06-11 11:00,-0.149,0.082,0,0
2017-06-11 12:00,0.069,0.097,0,0
2017-06-11 13:00,0.215,0.093,0,0
2017-06-11 14:00,0.196,0.093,0,0
2017-06-11 15:00,0.074,0.075,0,0
2017-06-11 16:00,-0.107,0.087,0,0
2017-06-11 17:00,-0.307,0.083,0,0
2017-06-11 18:00,-0.537,0.077,0,0
2017-06-11 19:00,-0.623,0.087,0,0
2017-06-11 20:00,-0.602,0.078,0,0
2017-06-11 21:00,-0.459,0.065,0,0
2017-06-11 22:00,-0.278,0.079,0,0
2017-06-11 23:00,-0.020,0.084,0,0
2017-06-12 00:00,0.213,0.066,0,0
2017-06-12 01:00,0.337,0.079,0,0
2017-06-12 02:00,0.366,0.077,0,0
2017-06-12 03:00,0.274,0.071,0,0
2017-06-12 04:00,0.116,0.074,0,0
2017-06-12 05:00,-0.143,0.073,0,0
2017-06-12 06:00,-0.400,0.070,0,0
2017-06-12 07:00,-0.609,0.074,0,0
2017-06-12 08:00,-0.650,0.076,0,0
2017-06-12 09:00,-0.576,0.079,0,0
2017-06-12 10:00,-0.457,0.077,0,0
2017-06-12 11:00,-0.295,0.076,0,0
2017-06-12 12:00,-0.047,0.082,0,0
2017-06-12 13:00,0.147,0.068,0,0
2017-06-12 14:00,0.217,0.066,0,0
2017-06-12 15:00,0.169,0.081,0,0
2017-06-12 16:00,0.017,0.085,0,0
2017-06-12 17:00,-0.125,0.087,0,0
2017-06-12 18:00,-0.343,0.080,0,0
2017-06-12 19:00,-0.541,0.083,0,0
2017-06-12 20:00,-0.559,0.070,0,0
2017-06-12 21:00,-0.477,0.067,0,0
2017-06-12 22:00,-0.366,0.084,0,0
2017-06-12 23:00,-0.176,0.080,0,0
2017-06-13 00:00,0.042,0.082,0,0
2017-06-13 01:00,0.236,0.082,0,0
2017-06-13 02:00,0.311,0.076,0,0
2017-06-13 03:00,0.289,0.080,0,0
2017-06-13 04:00,0.174,0.081,0,0
2017-06-13 05:00,-0.018,0.084,0,0
2017-06-13 06:00,-0.276,0.085,0,0
2017-06-13 07:00,-0.522,0.079,0,0
2017-06-13 08:00,-0.680,0.077,0,0
2017-06-13 09:00,-0.678,0.137,0,0
2017-06-13 10:00,-0.573,0.086,0,0
2017-06-13 11:00,-0.436,0.142,0,0
2017-06-13 12:00,-0.230,0.081,0,0
2017-06-13 13:00,0.028,0.098,0,0
2017-06-13 14:00,0.191,0.100,0,0
2017-06-13 15:00,0.170,0.165,0,0
2017-06-13 16:00,0.111,0.077,0,0
2017-06-13 17:00,0.001,0.075,0,0
2017-06-13 18:00,-0.185,0.158,0,0
2017-06-13 19:00,-0.388,0.107,0,0
2017-06-13 20:00,-0.520,0.069,0,0
2017-06-13 21:00,-0.518,0.086,0,0
2017-06-13 22:00,-0.418,0.076,0,0
2017-06-13 23:00,-0.257,0.079,0,0
2017-06-14 00:00,-0.089,0.089,0,0
2017-06-14 01:00,0.145,0.069,0,0
2017-06-14 02:00,0.334,0.074,0,0
2017-06-14 03:00,0.356,0.093,0,0
2017-06-14 04:00,0.311,0.093,0,0
2017-06-14 05:00,0.179,0.092,0,0
2017-06-14 06:00,-0.037,0.070,0,0
2017-06-14 07:00,-0.313,0.075,0,0
2017-06-14 08:00,-0.512,0.062,0,0
2017-06-14 09:00,-0.594,0.080,0,0
2017-06-14 10:00,-0.559,0.073,0,0
2017-06-14 11:00,-0.472,0.070,0,0
2017-06-14 12:00,-0.314,0.077,0,0
2017-06-14 13:00,-0.060,0.073,0,0
2017-06-14 14:00,0.156,0.076,0,0
2017-06-14 15:00,0.241,0.078,0,0
2017-06-14 16:00,0.221,0.070,0,0
2017-06-14 17:00,0.169,0.070,0,0
2017-06-14 18:00,0.020,0.074,0,0
2017-06-14 19:00,-0.158,0.067,0,0
2017-06-14 20:00,-0.320,0.064,0,0
2017-06-14 21:00,-0.426,0.072,0,0
2017-06-14 22:00,-0.367,0.065,0,0
2017-06-14 23:00,-0.217,0.063,0,0
2017-06-15 00:00,-0.104,0.078,0,0
2017-06-15 01:00,0.108,0.064,0,0
2017-06-15 02:00,0.333,0.080,0,0
2017-06-15 03:00,0.495,0.064,0,0
2017-06-15 04:00,0.523,0.061,0,0
2017-06-15 05:00,0.404,0.069,0,0
2017-06-15 06:00,0.272,0.088,0,0
2017-06-15 07:00,0.082,0.078,0,0
2017-06-15 08:00,-0.174,0.102,0,0
2017-06-15 09:00,-0.350,0.090,0,0
2017-06-15 10:00,-0.385,0.085,0,0
2017-06-15 11:00,-0.347,0.088,0,0
2017-06-15 12:00,-0.240,0.099,0,0
2017-06-15 13:00,-0.061,0.100,0,0
2017-06-15 14:00,0.188,0.096,0,0
2017-06-15 15:00,0.356,0.095,0,0
2017-06-15 16:00,0.421,0.116,0,0
2017-06-15 17:00,0.428,0.125,0,0
2017-06-15 18:00,0.306,0.096,0,0
2017-06-15 19:00,0.179,0.103,0,0
2017-06-15 20:00,-0.026,0.106,0,0
2017-06-15 21:00,-0.194,0.098,0,0
2017-06-15 22:00,-0.240,0.094,0,0
2017-06-15 23:00,-0.248,0.115,0,0
2017-06-16 00:00,-0.150,0.125,0,0
2017-06-16 01:00,0.038,0.111,0,0
2017-06-16 02:00,0.215,0.116,0,0
2017-06-16 03:00,0.445,0.114,0,0
2017-06-16 04:00,0.533,0.122,0,0
2017-06-16 05:00,0.552,0.130,0,0
2017-06-16 06:00,0.480,0.121,0,0
2017-06-16 07:00,0.290,0.132,0,0
2017-06-16 08:00,0.064,0.155,0,0
2017-06-16 09:00,-0.123,0.156,0,0
2017-06-16 10:00,-0.279,0.146,0,0
2017-06-16 11:00,-0.344,0.155,0,0
2017-06-16 12:00,-0.285,0.175,0,0
2017-06-16 13:00,-0.137,0.140,0,0
2017-06-16 14:00,0.051,0.192,0,0
2017-06-16 15:00,0.271,0.126,0,0
2017-06-16 16:00,0.453,0.152,0,0
2017-06-16 17:00,0.515,0.149,0,0
2017-06-16 18:00,0.462,0.180,0,0
2017-06-16 19:00,0.365,0.184,0,0
2017-06-16 20:00,0.196,0.144,0,0
2017-06-16 21:00,0.005,0.159,0,0
2017-06-16 22:00,-0.170,0.168,0,0
2017-06-16 23:00,-0.233,0.169,0,0
2017-06-17 00:00,-0.218,0.154,0,0
2017-06-17 01:00,-0.123,0.147,0,0
2017-06-17 02:00,0.054,0.131,0,0
2017-06-17 03:00,0.219,0.150,0,0
2017-06-17 04:00,0.411,0.154,0,0
2017-06-17 05:00,0.473,0.150,0,0
2017-06-17 06:00,0.485,0.119,0,0
2017-06-17 07:00,0.391,0.102,0,0
2017-06-17 08:00,0.212,0.131,0,0
2017-06-17 09:00,0.005,0.131,0,0
2017-06-17 10:00,-0.208,0.126,0,0
2017-06-17 11:00,-0.365,0.117,0,0
2017-06-17 12:00,-0.397,0.134,0,0
2017-06-17 13:00,-0.301,0.136,0,0
2017-06-17 14:00,-0.147,0.137,0,0
2017-06-17 15:00,0.086,0.132,0,0
2017-06-17 16:00,0.288,0.163,0,0
2017-06-17 17:00,0.401,0.162,0,0
2017-06-17 18:00,0.457,0.178,0,0
2017-06-17 19:00,0.429,0.162,0,0
2017-06-17 20:00,0.308,0.132,0,0
2017-06-17 21:00,0.114,0.131,0,0
2017-06-17 22:00,-0.080,0.123,0,0
2017-06-17 23:00,-0.267,0.142,0,0
2017-06-18 00:00,-0.367,0.136,0,0
2017-06-18 01:00,-0.355,0.152,0,0
2017-06-18 02:00,-0.281,0.145,0,0
2017-06-18 03:00,-0.107,0.190,0,0
2017-06-18 04:00,0.123,0.157,0,0
2017-06-18 05:00,0.255,0.181,0,0
2017-06-18 06:00,0.345,0.156,0,0
2017-06-18 07:00,0.286,0.159,0,0
2017-06-18 08:00,0.241,0.150,0,0
2017-06-18 09:00,0.028,0.146,0,0
2017-06-18 10:00,-0.203,0.131,0,0
2017-06-18 11:00,-0.407,0.124,0,0
2017-06-18 12:00,-0.551,0.139,0,0
2017-06-18 13:00,-0.564,0.114,0,0
2017-06-18 14:00,-0.458,0.189,0,0
2017-06-18 15:00,-0.268,0.160,0,0
2017-06-18 16:00,-0.029,0.146,0,0
2017-06-18 17:00,0.205,0.188,0,0
2017-06-18 18:00,0.349,0.152,0,0
2017-06-18 19:00,0.350,0.175,0,0
2017-06-18 20:00,0.319,0.126,0,0
2017-06-18 21:00,0.169,0.120,0,0
2017-06-18 22:00,-0.022,0.111,0,0
2017-06-18 23:00,-0.260,0.133,0,0
2017-06-19 00:00,-0.462,0.126,0,0
2017-06-19 01:00,-0.536,0.098,0,0
2017-06-19 02:00,-0.550,0.131,0,0
2017-06-19 03:00,-0.428,0.128,0,0
2017-06-19 04:00,-0.300,0.115,0,0
2017-06-19 05:00,-0.066,0.118,0,0
2017-06-19 06:00,0.132,0.104,0,0
2017-06-19 07:00,0.190,0.124,0,0
2017-06-19 08:00,0.168,0.112,0,0
2017-06-19 09:00,0.068,0.112,0,0
2017-06-19 10:00,-0.108,0.117,0,0
2017-06-19 11:00,-0.395,0.108,0,0
2017-06-19 12:00,-0.593,0.104,0,0
2017-06-19 13:00,-0.700,0.112,0,0
2017-06-19 14:00,-0.661,0.143,0,0
2017-06-19 15:00,-0.556,0.108,0,0
2017-06-19 16:00,-0.357,0.137,0,0
2017-06-19 17:00,-0.112,0.113,0,0
2017-06-19 18:00,0.124,0.153,0,0
2017-06-19 19:00,0.284,0.130,0,0
2017-06-19 20:00,0.323,0.118,0,0
2017-06-19 21:00,0.280,0.131,0,0
2017-06-19 22:00,0.101,0.121,0,0
2017-06-19 23:00,-0.158,0.113,0,0
2017-06-20 00:00,-0.433,0.156,0,0
2017-06-20 01:00,-0.645,0.142,0,0
2017-06-20 02:00,-0.759,0.120,0,0
2017-06-20 03:00,-0.787,0.116,0,0
2017-06-20 04:00,-0.642,0.114,0,0
2017-06-20 05:00,-0.460,0.103,0,0
2017-06-20 06:00,-0.187,0.105,0,0
2017-06-20 07:00,0.046,0.088,0,0
2017-06-20 08:00,0.130,0.098,0,0
2017-06-20 09:00,0.103,0.117,0,0
2017-06-20 10:00,0.003,0.095,0,0
2017-06-20 11:00,-0.175,0.104,0,0
2017-06-20 12:00,-0.414,0.113,0,0
2017-06-20 13:00,-0.684,0.121,0,0
2017-06-20 14:00,-0.766,0.097,0,0
2017-06-20 15:00,-0.709,0.112,0,0
2017-06-20 16:00,-0.601,0.124,0,0
2017-06-20 17:00,-0.338,0.110,0,0
2017-06-20 18:00,-0.018,0.101,0,0
2017-06-20 19:00,0.274,0.113,0,0
2017-06-20 20:00,0.442,0.096,0,0
2017-06-20 21:00,0.521,0.100,0,0
2017-06-20 22:00,0.416,0.109,0,0
2017-06-20 23:00,0.245,0.110,0,0
2017-06-21 00:00,-0.033,0.088,0,0
2017-06-21 01:00,-0.316,0.099,0,0
2017-06-21 02:00,-0.569,0.107,0,0
2017-06-21 03:00,-0.703,0.092,0,0
2017-06-21 04:00,-0.661,0.086,0,0
2017-06-21 05:00,-0.559,0.081,0,0
2017-06-21 06:00,-0.330,0.068,0,0
2017-06-21 07:00,-0.064,0.084,0,0
2017-06-21 08:00,0.163,0.096,0,0
2017-06-21 09:00,0.270,0.076,0,0
2017-06-21 10:00,0.231,0.081,0,0
2017-06-21 11:00,0.115,0.078,0,0
2017-06-21 12:00,-0.123,0.085,0,0
2017-06-21 13:00,-0.425,0.082,0,0
2017-06-21 14:00,-0.704,0.081,0,0
2017-06-21 15:00,-0.783,0.070,0,0
2017-06-21 16:00,-0.769,0.080,0,0
2017-06-21 17:00,-0.606,0.099,0,0
2017-06-21 18:00,-0.326,0.079,0,0
2017-06-21 19:00,0.008,0.078,0,0
2017-06-21 20:00,0.348,0.084,0,0
2017-06-21 21:00,0.481,0.071,0,0
2017-06-21 22:00,0.567,0.085,0,0
2017-06-21 23:00,0.470,0.059,0,0
2017-06-22 00:00,0.280,0.076,0,0
2017-06-22 01:00,-0.065,0.066,0,0
2017-06-22 02:00,-0.420,0.070,0,0
2017-06-22 03:00,-0.695,0.058,0,0
2017-06-22 04:00,-0.830,0.071,0,0
2017-06-22 05:00,-0.788,0.066,0,0
2017-06-22 06:00,-0.630,0.077,0,0
2017-06-22 07:00,-0.411,0.079,0,0
2017-06-22 08:00,-0.138,0.080,0,0
2017-06-22 09:00,0.199,0.072,0,0
2017-06-22 10:00,0.282,0.068,0,0
2017-06-22 11:00,0.229,0.064,0,0
2017-06-22 12:00,0.101,0.065,0,0
2017-06-22 13:00,-0.107,0.065,0,0
2017-06-22 14:00,-0.431,0.062,0,0
2017-06-22 15:00,-0.696,0.073,0,0
2017-06-22 16:00,-0.798,0.057,0,0
2017-06-22 17:00,-0.765,0.068,0,0
2017-06-22 18:00,-0.555,0.063,0,0
2017-06-22 19:00,-0.253,0.082,0,0
2017-06-22 20:00,0.110,0.070,0,0
2017-06-22 21:00,0.474,0.067,0,0
2017-06-22 22:00,0.675,0.090,0,0
2017-06-22 23:00,0.700,0.087,0,0
2017-06-23 00:00,0.579,0.063,0,0
2017-06-23 01:00,0.365,0.075,0,0
2017-06-23 02:00,0.006,0.067,0,0
2017-06-23 03:00,-0.382,0.076,0,0
2017-06-23 04:00,-0.650,0.075,0,0
2017-06-23 05:00,-0.751,0.074,0,0
2017-06-23 06:00,-0.696,0.075,0,0
2017-06-23 07:00,-0.584,0.063,0,0
2017-06-23 08:00,-0.288,0.074,0,0
2017-06-23 09:00,0.065,0.078,0,0
2017-06-23 10:00,0.306,0.087,0,0
2017-06-23 11:00,0.381,0.100,0,0
2017-06-23 12:00,0.371,0.074,0,0
2017-06-23 13:00,0.223,0.070,0,0
2017-06-23 14:00,-0.046,0.066,0,0
2017-06-23 15:00,-0.392,0.088,0,0
2017-06-23 16:00,-0.626,0.062,0,0
2017-06-23 17:00,-0.740,0.105,0,0
2017-06-23 18:00,-0.724,0.075,0,0
2017-06-23 19:00,-0.513,0.085,0,0
2017-06-23 20:00,-0.198,0.076,0,0
2017-06-23 21:00,0.201,0.092,0,0
2017-06-23 22:00,0.555,0.070,0,0
2017-06-23 23:00,0.733,0.085,0,0
2017-06-24 00:00,0.697,0.058,0,0
2017-06-24 01:00,0.567,0.071,0,0
2017-06-24 02:00,0.311,0.072,0,0
2017-06-24 03:00,-0.082,0.096,0,0
2017-06-24 04:00,-0.510,0.094,0,0
2017-06-24 05:00,-0.834,0.080,0,0
2017-06-24 06:00,-0.940,0.066,0,0
2017-06-24 07:00,-0.893,0.084,0,0
2017-06-24 08:00,-0.716,0.068,0,0
2017-06-24 09:00,-0.416,0.076,0,0
2017-06-24 10:00,-0.113,0.070,0,0
2017-06-24 11:00,0.152,0.069,0,0
2017-06-24 12:00,0.241,0.079,0,0
2017-06-24 13:00,0.215,0.072,0,0
2017-06-24 14:00,0.064,0.073,0,0
2017-06-24 15:00,-0.183,0.095,0,0
2017-06-24 16:00,-0.574,0.067,0,0
2017-06-24 17:00,-0.820,0.060,0,0
2017-06-24 18:00,-0.932,0.070,0,0
2017-06-24 19:00,-0.840,0.084,0,0
2017-06-24 20:00,-0.655,0.066,0,0
2017-06-24 21:00,-0.296,0.079,0,0
2017-06-24 22:00,0.174,0.070,0,0
2017-06-24 23:00,0.501,0.074,0,0
2017-06-25 00:00,0.639,0.080,0,0
2017-06-25 01:00,0.646,0.071,0,0
2017-06-25 02:00,0.491,0.086,0,0
2017-06-25 03:00,0.246,0.101,0,0
2017-06-25 04:00,-0.119,0.085,0,0
2017-06-25 05:00,-0.499,0.066,0,0
2017-06-25 06:00,-0.753,0.074,0,0
2017-06-25 07:00,-0.818,0.066,0,0
2017-06-25 08:00,-0.805,0.075,0,0
2017-06-25 09:00,-0.588,0.079,0,0
2017-06-25 10:00,-0.242,0.070,0,0
2017-06-25 11:00,0.106,0.074,0,0
2017-06-25 12:00,0.365,0.056,0,0
2017-06-25 13:00,0.444,0.059,0,0
2017-06-25 14:00,0.423,0.063,0,0
2017-06-25 15:00,0.229,0.072,0,0
2017-06-25 16:00,-0.070,0.067,0,0
