"","pred","se"
"1",2.48532818752618,0.158879433363756
"2",2.46594837685913,0.196865293122187
"3",2.44974512426489,0.220037363392047
"4",2.43528942134204,0.237314423222196
"5",2.42220924586528,0.251273243120134
"6",2.40960399149199,0.262953116580078
"7",2.39870970198391,0.272896478564775
"8",2.38797096119371,0.281445789617999
"9",2.37743315406572,0.288844562183303
"10",2.36744836640638,0.295278056988218
"11",2.35823018649836,0.300892787893449
"12",2.34908779382782,0.305807447144248
"13",2.34074520201374,0.3101197867772
"14",2.33288771618495,0.313911307218452
"15",2.32545175215402,0.317250619195491
"16",2.31885237793533,0.32019593917536
"17",2.31281571722044,0.322796988922663
"18",2.30618072569592,0.325096470271755
"19",2.29984369459195,0.327131228882737
"20",2.29478612227414,0.328933185388877
"21",2.28945278526648,0.330530089448952
"22",2.28463766605531,0.33194613686871
"23",2.27992765134677,0.333202479387015
"24",2.27546147203226,0.334317649287056
"25",2.27146862378151,0.335240166051892
"26",2.26766141903278,0.336073156176667
"27",2.26405630471628,0.33681773132538
"28",2.26064899364822,0.337480984250659
"29",2.25742992066116,0.338071150329482
"30",2.25439316279636,0.338596142186119
"31",2.25152134266996,0.33906316345565
"32",2.24881343982638,0.339478657751675
"33",2.24625993962308,0.339848355522841
"34",2.24385011453778,0.340177344219647
"35",2.2415745105256,0.340470139052892
"36",2.23942924719443,0.340730748017777
"37",2.23740288697683,0.340962729950189
"38",2.23549027421736,0.341169245890877
"39",2.2336852239088,0.341353104418169
"40",2.23197921409283,0.341516801651774
"41",2.23036796266733,0.341662556575544
"42",2.22885252794781,0.341792342252149
"43",2.2274226524568,0.341907913429969
"44",2.22606788899888,0.342010830977837
"45",2.22479239938615,0.342102483527091
"46",2.22358733120968,0.342184106652057
"47",2.22245089799451,0.34225679987838
"48",2.2213784265927,0.342321541772683
"49",2.22036494949022,0.34237929646757
"50",2.2194086277202,0.342430717310998
"51",2.2185060984512,0.342476510365813
"52",2.21765429971097,0.342517295608164
"53",2.21685037273185,0.342553622271806
"54",2.21609160180701,0.342585978508658
"55",2.21537549040015,0.342614798705455
"56",2.2146995953216,0.342640469583438
"57",2.21406165895934,0.34266333549376
"58",2.2134595604069,0.342683703086856
"59",2.21289129411926,0.342701845453814
"60",2.21235493872966,0.342718005807485
"61",2.2118487247464,0.342732400757271
"62",2.21137095022231,0.342745223223512
"63",2.21092001627797,0.342756645031611
"64",2.21049442902671,0.342766819221347
"65",2.21009275725599,0.342775882102828
"66",2.2097136213418,0.342783955086986
"67",2.20935578277048,0.342791146315438
"68",2.20901807693581,0.342797552111787
"69",2.20869932542743,0.342803258273959
"70",2.20839848825298,0.342808341225053
"71",2.20811454673083,0.342812869038225
