Date Time, Water Level, Sigma, I, L 
2017-05-25 23:00,0.871,0.129,0,0
2017-05-26 00:00,0.914,0.114,0,0
2017-05-26 01:00,0.856,0.111,0,0
2017-05-26 02:00,0.714,0.117,0,0
2017-05-26 03:00,0.268,0.100,0,0
2017-05-26 04:00,-0.088,0.097,0,0
2017-05-26 05:00,-0.489,0.100,0,0
2017-05-26 06:00,-0.638,0.093,0,0
2017-05-26 07:00,-0.660,0.089,0,0
2017-05-26 08:00,-0.552,0.079,0,0
2017-05-26 09:00,-0.232,0.094,0,0
2017-05-26 10:00,0.175,0.079,0,0
2017-05-26 11:00,0.425,0.094,0,0
2017-05-26 12:00,0.502,0.092,0,0
2017-05-26 13:00,0.532,0.078,0,0
2017-05-26 14:00,0.431,0.065,0,0
2017-05-26 15:00,0.177,0.079,0,0
2017-05-26 16:00,-0.231,0.061,0,0
2017-05-26 17:00,-0.525,0.057,0,0
2017-05-26 18:00,-0.659,0.067,0,0
2017-05-26 19:00,-0.602,0.066,0,0
2017-05-26 20:00,-0.482,0.057,0,0
2017-05-26 21:00,-0.193,0.071,0,0
2017-05-26 22:00,0.250,0.077,0,0
2017-05-26 23:00,0.690,0.072,0,0
2017-05-27 00:00,0.863,0.074,0,0
2017-05-27 01:00,0.864,0.078,0,0
2017-05-27 02:00,0.758,0.075,0,0
2017-05-27 03:00,0.531,0.074,0,0
2017-05-27 04:00,0.137,0.059,0,0
2017-05-27 05:00,-0.294,0.054,0,0
2017-05-27 06:00,-0.609,0.055,0,0
2017-05-27 07:00,-0.713,0.062,0,0
2017-05-27 08:00,-0.672,0.064,0,0
2017-05-27 09:00,-0.544,0.058,0,0
2017-05-27 10:00,-0.238,0.073,0,0
2017-05-27 11:00,0.152,0.069,0,0
2017-05-27 12:00,0.456,0.078,0,0
2017-05-27 13:00,0.608,0.073,0,0
2017-05-27 14:00,0.560,0.073,0,0
2017-05-27 15:00,0.417,0.079,0,0
2017-05-27 16:00,0.154,0.067,0,0
2017-05-27 17:00,-0.203,0.080,0,0
2017-05-27 18:00,-0.509,0.056,0,0
2017-05-27 19:00,-0.666,0.077,0,0
2017-05-27 20:00,-0.594,0.066,0,0
2017-05-27 21:00,-0.453,0.068,0,0
2017-05-27 22:00,-0.123,0.080,0,0
2017-05-27 23:00,0.312,0.084,0,0
2017-05-28 00:00,0.695,0.084,0,0
2017-05-28 01:00,0.858,0.087,0,0
2017-05-28 02:00,0.870,0.080,0,0
2017-05-28 03:00,0.742,0.063,0,0
2017-05-28 04:00,0.548,0.062,0,0
2017-05-28 05:00,0.159,0.061,0,0
2017-05-28 06:00,-0.206,0.081,0,0
2017-05-28 07:00,-0.481,0.061,0,0
2017-05-28 08:00,-0.601,0.068,0,0
2017-05-28 09:00,-0.538,0.068,0,0
2017-05-28 10:00,-0.370,0.069,0,0
2017-05-28 11:00,-0.094,0.080,0,0
2017-05-28 12:00,0.285,0.058,0,0
2017-05-28 13:00,0.563,0.065,0,0
2017-05-28 14:00,0.692,0.078,0,0
2017-05-28 15:00,0.599,0.076,0,0
2017-05-28 16:00,0.449,0.083,0,0
2017-05-28 17:00,0.233,0.069,0,0
2017-05-28 18:00,-0.151,0.072,0,0
2017-05-28 19:00,-0.392,0.082,0,0
2017-05-28 20:00,-0.479,0.076,0,0
2017-05-28 21:00,-0.455,0.080,0,0
2017-05-28 22:00,-0.284,0.089,0,0
2017-05-28 23:00,-0.004,0.077,0,0
2017-05-29 00:00,0.357,0.087,0,0
2017-05-29 01:00,0.704,0.096,0,0
2017-05-29 02:00,0.877,0.074,0,0
2017-05-29 03:00,0.946,0.090,0,0
2017-05-29 04:00,0.814,0.088,0,0
2017-05-29 05:00,0.551,0.092,0,0
2017-05-29 06:00,0.235,0.077,0,0
2017-05-29 07:00,-0.112,0.088,0,0
2017-05-29 08:00,-0.358,0.072,0,0
2017-05-29 09:00,-0.439,0.080,0,0
2017-05-29 10:00,-0.420,0.096,0,0
2017-05-29 11:00,-0.264,0.094,0,0
2017-05-29 12:00,0.034,0.088,0,0
2017-05-29 13:00,0.363,0.096,0,0
2017-05-29 14:00,0.635,0.094,0,0
2017-05-29 15:00,0.710,0.131,0,0
2017-05-29 16:00,0.625,0.106,0,0
2017-05-29 17:00,0.504,0.102,0,0
2017-05-29 18:00,0.245,0.092,0,0
2017-05-29 19:00,-0.049,0.105,0,0
2017-05-29 20:00,-0.282,0.088,0,0
2017-05-29 21:00,-0.381,0.105,0,0
2017-05-29 22:00,-0.378,0.121,0,0
2017-05-29 23:00,-0.191,0.119,0,0
2017-05-30 00:00,0.096,0.109,0,0
2017-05-30 01:00,0.406,0.135,0,0
2017-05-30 02:00,0.700,0.123,0,0
2017-05-30 03:00,0.834,0.104,0,0
2017-05-30 04:00,0.885,0.110,0,0
2017-05-30 05:00,0.752,0.111,0,0
2017-05-30 06:00,0.565,0.136,0,0
2017-05-30 07:00,0.229,0.153,0,0
2017-05-30 08:00,-0.092,0.132,0,0
2017-05-30 09:00,-0.327,0.131,0,0
2017-05-30 10:00,-0.372,0.156,0,0
2017-05-30 11:00,-0.335,0.163,0,0
2017-05-30 12:00,-0.285,0.138,0,0
2017-05-30 13:00,0.021,0.168,0,0
2017-05-30 14:00,0.312,0.167,0,0
2017-05-30 15:00,0.560,0.173,0,0
2017-05-30 16:00,0.523,0.165,0,0
2017-05-30 17:00,0.581,0.173,0,0
2017-05-30 18:00,0.429,0.143,0,0
2017-05-30 19:00,0.226,0.143,0,0
2017-05-30 20:00,-0.041,0.178,0,0
2017-05-30 21:00,-0.274,0.192,0,0
2017-05-30 22:00,-0.317,0.191,0,0
2017-05-30 23:00,-0.309,0.162,0,0
2017-05-31 00:00,-0.209,0.170,0,0
2017-05-31 01:00,0.045,0.189,0,0
2017-05-31 02:00,0.315,0.230,0,0
2017-05-31 03:00,0.595,0.153,0,0
2017-05-31 04:00,0.675,0.162,0,0
2017-05-31 05:00,0.665,0.162,0,0
2017-05-31 06:00,0.562,0.150,0,0
2017-05-31 07:00,0.355,0.182,0,0
2017-05-31 08:00,0.076,0.134,0,0
2017-05-31 09:00,-0.193,0.162,0,0
2017-05-31 10:00,-0.381,0.135,0,0
2017-05-31 11:00,-0.455,0.173,0,0
2017-05-31 12:00,-0.408,0.129,0,0
2017-05-31 13:00,-0.251,0.155,0,0
2017-05-31 14:00,0.005,0.147,0,0
2017-05-31 15:00,0.272,0.164,0,0
2017-05-31 16:00,0.456,0.177,0,0
2017-05-31 17:00,0.547,0.185,0,0
2017-05-31 18:00,0.492,0.172,0,0
2017-05-31 19:00,0.411,0.141,0,0
2017-05-31 20:00,0.212,0.120,0,0
2017-05-31 21:00,-0.073,0.158,0,0
2017-05-31 22:00,-0.266,0.169,0,0
2017-05-31 23:00,-0.371,0.124,0,0
