117,1.0279,7.3898,2.7599
118,1.0216,7.8275,2.6741
119,0.95252,8.3423,2.5792
120,0.88968,7.8473,2.4537
121,0.84765,8.0322,2.3301
122,0.77589,8.1443,2.188
123,0.79937,7.6852,2.1644
124,0.79817,7.7391,2.2346
125,0.85412,7.6626,2.3653
126,0.97516,7.8053,2.5723
127,1.0392,7.5277,2.7293
128,1.1503,7.4322,2.9262
129,1.1541,7.2652,2.9757
130,1.1434,7.4218,2.9724
131,1.0869,7.0327,2.8684
132,1.0401,7.406,2.6851
133,0.92835,7.788,2.4502
134,0.85991,7.4843,2.2798
135,0.77663,7.4006,2.167
136,0.76375,7.7944,2.1571
137,0.80865,7.7818,2.2213
138,0.82118,7.5247,2.3205
139,0.92412,8.0613,2.504
140,0.99117,7.6123,2.6566
141,1.0749,7.307,2.7482
142,1.0151,7.5471,2.7191
143,0.95359,7.6754,2.6354
144,0.90418,7.7784,2.4932
145,0.82378,7.864,2.3003
146,0.65328,7.9645,2.1051
147,0.66374,8.1509,2.0342
148,0.67466,8.5155,2.0578
149,0.68727,8.0833,2.1238
150,0.75328,7.3955,2.2802
151,0.88393,7.1358,2.5094
152,0.98485,6.627,2.7547
153,1.0244,6.6981,2.8818
154,1.0824,6.8645,2.9002
155,1.0246,6.7277,2.8592
156,0.96617,6.8934,2.7179
157,0.85791,6.6484,2.4961
158,0.75023,7.0268,2.2581
159,0.65692,6.9542,2.08
160,0.6323,7.7874,2.0135
161,0.61308,7.5523,2.0244
162,0.64758,7.4769,2.1173
163,0.76229,7.184,2.3087
164,0.84955,6.7649,2.5361
165,0.95209,6.3911,2.6873
166,0.99938,6.8534,2.7443
167,0.89557,6.4763,2.7271
168,0.88884,6.8156,2.623
169,0.83497,7.1668,2.4632
170,0.7258,6.9937,2.2765
171,0.66157,7.685,2.1027
172,0.57538,7.5777,2.0289
173,0.59923,6.9074,2.0948
174,0.64955,6.6972,2.2378
175,0.73586,6.5242,2.461
176,0.9015,6.4498,2.7134
177,1.0255,6.345,2.9308
178,1.0876,7.0961,3.0345
179,1.1153,6.8928,3.0891
180,1.0932,7.084,2.995
181,0.9845,7.33,2.8199
182,0.8536,7.7452,2.5471
183,0.74,7.8634,2.3001
184,0.66516,7.7559,2.0923
185,0.63186,8.0424,2.0355
186,0.64421,8.5121,2.0483
187,0.74004,7.7237,2.209
188,0.85042,7.3392,2.4307
189,0.98647,7.1198,2.6428
190,1.0574,6.9355,2.7651
191,1.096,6.8094,2.8228
192,1.0979,6.9707,2.7996
193,1.0207,6.7575,2.6595
194,0.95352,6.9856,2.4202
195,0.79216,6.7949,2.2147
196,0.72111,7.131,2.0322
197,0.7056,7.0695,1.9849
198,0.73709,7.4968,2.0454
199,0.84365,7.0984,2.246
200,0.97203,6.6119,2.5099
201,1.1633,6.708,2.7984
202,1.3449,6.7772,3.046
203,1.371,7.0423,3.1417
204,1.3708,6.7714,3.1357
205,1.2757,7.0523,3.0143
206,1.1852,6.832,2.806
207,0.9812,6.6164,2.5288
208,0.83492,7.035,2.2347
209,0.81078,7.6145,2.0662
210,0.74167,7.5022,2.0649
211,0.79264,7.6339,2.1592
212,0.9314,7.5651,2.3411
213,1.0366,6.9592,2.5897
214,1.1873,6.9166,2.8469
215,1.3352,6.9332,3.0032
216,1.2904,7.3958,3.0218
217,1.2688,7.2898,2.9211
218,1.1376,7.7311,2.7581
219,1.0583,7.4415,2.5441
220,0.8763,7.4876,2.2912
221,0.8477,7.6599,2.0941
222,0.85722,8.0272,2.0824
223,0.93825,8.2981,2.2051
224,1.0974,7.791,2.4281
225,1.1977,7.3731,2.6347
226,1.4043,6.9851,2.9448
227,1.5828,6.7994,3.1698
228,1.7001,6.9341,3.2551
229,1.6233,7.0251,3.1914
230,1.4548,6.764,3.0138
231,1.2924,7.0211,2.733
232,1.1259,7.0201,2.4318
233,1.0007,6.6656,2.1376
234,0.87855,6.6692,1.9752
235,0.85994,6.5393,1.9867
236,0.98253,6.7291,2.1309
237,1.1041,6.6048,2.3177
238,1.269,6.9423,2.5796
239,1.4011,7.0416,2.7994
240,1.4263,7.0242,2.8783
241,1.3608,7.2486,2.7948
242,1.3484,7.1855,2.6967
243,1.2342,7.6898,2.5245
244,1.0405,7.1775,2.1883
245,0.86991,6.8675,1.9073
247,0.80861,5.5447,1.8202
248,0.87521,6.2511,1.9385
249,1.0006,6.3794,2.2226
250,1.1498,6.7625,2.5111
251,1.3014,6.8565,2.8299
252,1.3994,7.165,2.9919
253,1.361,6.8421,3.0694
254,1.2988,6.9389,2.9755
255,1.2012,6.5384,2.7419
256,1.0016,7.1072,2.3894
257,0.88387,7.1035,2.0494
258,0.76177,7.0062,1.8081
259,0.72473,6.7911,1.7302
260,0.71445,6.8965,1.7561
261,0.80317,7.1561,1.86
262,0.85424,6.8904,2.0965
263,1.0515,7.2651,2.3861
264,1.1135,7.485,2.5894
265,1.0938,7.7976,2.6542
266,1.0738,7.6154,2.5774
267,1.0346,7.5165,2.4287
268,0.89774,7.4285,2.1595
269,0.74172,7.4164,1.883
270,0.6121,7.1735,1.651
271,0.59653,6.8233,1.5563
273,0.71585,6.7659,1.7483
274,0.87588,6.135,1.9902
275,1.082,6.5174,2.3473
276,1.1578,6.7766,2.6214
277,1.2594,6.9951,2.7675
278,1.25,7.1694,2.7616
279,1.1271,6.8767,2.6132
280,1.0369,6.8092,2.3627
281,0.86689,6.6012,2.0174
282,0.67185,6.4405,1.6861
283,0.4896,5.8987,1.4772
284,0.48097,6.0703,1.4336
285,0.48726,6.4792,1.4872
286,0.57048,6.3222,1.651
287,0.73665,5.9526,1.8944
288,0.84825,6.3188,2.167
289,0.89676,6.6708,2.3426
290,0.91736,7.1412,2.4454
291,0.9172,7.0048,2.3318
292,0.78813,6.9585,2.1372
293,0.65706,7.4314,1.9259
294,0.54263,7.8304,1.6386
295,0.45976,6.9872,1.4508
296,0.46727,7.916,1.4432
297,0.49196,7.7327,1.5664
298,0.56882,7.3352,1.7156
299,0.71172,6.2026,2.0023
300,0.95558,5.2647,2.4018
301,0.95103,5.946,2.6849
302,1.0246,5.9415,2.7825
303,1.069,5.776,2.7442
304,1.0783,5.7892,2.6226
305,0.96436,5.5078,2.3493
306,0.80731,6.0119,2.0314
307,0.61853,5.6351,1.7301
308,0.49642,6.6495,1.546
309,0.4605,6.8517,1.5161
310,0.51511,6.7086,1.6145
311,0.65677,6.0364,1.825
312,0.73804,6.2015,2.0698
313,0.76449,6.7129,2.3521
314,0.68719,7.0416,2.5014
315,0.66095,7.5859,2.5372
316,0.69328,7.2919,2.489
317,0.62657,7.1259,2.2977
318,0.57226,7.5926,2.0255
319,0.53177,6.7854,1.7295
320,0.44971,7.4554,1.5077
321,0.39858,7.2269,1.4261
322,0.41846,6.9223,1.5057
323,0.49286,6.6594,1.6657
324,0.53121,7.0662,1.8856
325,0.51493,7.6778,2.1346
326,0.43619,9.1134,2.388
327,0.40019,9.8361,2.5285
328,0.41839,9.4422,2.4576
329,0.42092,10.32,2.3071
330,0.46748,7.8497,2.041
331,0.45829,7.6925,1.7435
332,0.40607,7.907,1.4704
333,0.35692,8.4888,1.3246
334,0.35479,8.9764,1.366
335,0.39331,8.3684,1.4887
336,0.40135,8.4073,1.2609
337,0.4263,9.0981,1.5426
338,0.42555,9.1089,1.8075
339,0.36965,9.8875,1.9956
340,0.37584,9.2804,2.0282
341,0.3481,10.236,1.9195
342,0.43673,9.2714,1.7651
343,0.41188,8.8597,1.5361
344,0.44017,9.2286,1.2913
345,0.4431,8.9889,1.0616
346,0.44221,8.7145,1.0204
347,0.42209,8.3053,1.1115
348,0.52912,7.6993,1.28
349,0.4897,8.0216,1.5279
350,0.46276,9.0324,1.8226
351,0.41756,9.1274,2.0184
352,0.44066,9.1356,2.0922
353,0.45533,9.5389,2.04
354,0.48001,9.0152,1.8696
355,0.47479,8.534,1.7009
356,0.51822,8.4814,1.4181
357,0.48264,7.6685,1.1634
358,0.47897,7.2885,1.1134
359,0.5033,7.7165,1.1703
360,0.65454,5.9533,1.3757
361,0.89587,5.3768,1.6081
362,1.1758,5.7666,1.9732
363,1.3974,5.972,2.2914
364,1.2984,6.4744,2.2296
365,1.3243,6.5711,2.2778
366,1.2168,6.6995,2.215
367,1.1351,6.9392,2.0987
368,0.98199,6.5635,1.8092
369,0.89371,6.3079,1.6111
370,0.84972,6.1764,1.5089
371,0.85794,5.9828,1.5078
372,0.87071,6.1968,1.5045
373,0.91908,6.0813,1.6909
374,0.98984,6.2133,1.9039
375,1.1005,6.4793,2.1307
376,1.0994,6.9654,2.2903
377,1.0346,7.3,2.3699
378,1.0786,7.1031,2.3343
379,1.089,6.6257,2.1682
380,1.0229,6.3145,1.948
381,0.86174,6.4344,1.7354
382,0.75886,6.2943,1.506
383,0.72241,6.5002,1.3787
384,0.71914,6.2993,1.3808
385,0.77881,6.3746,1.5016
386,0.90982,6.3159,1.7098
387,0.99669,6.5189,1.9698
388,1.023,6.9864,2.2484
389,1.0074,7.1555,2.4425
390,1.0375,6.6829,2.4588
391,1.143,6.1897,2.3771
392,1.0988,5.9703,2.2368
393,1.0046,5.7754,2.0193
394,0.87924,5.6184,1.8122
395,0.7828,6.0311,1.7071
396,0.75678,5.9879,1.6757
397,0.75877,6.0928,1.6783
398,0.8241,5.9319,1.8109
399,0.97249,5.5874,2.0121
400,1.1552,5.6091,2.2757
401,1.1929,5.4995,2.4275
402,1.155,5.5173,2.449
403,1.1618,5.2507,2.3534
404,1.0931,5.1656,2.3269
405,0.97161,5.35,2.1479
406,0.82799,5.3716,1.8366
407,0.74623,5.4911,1.661
408,0.73055,5.5066,1.5869
409,0.7286,5.4387,1.568
410,0.73754,5.855,1.5978
411,0.883,5.6489,1.8285
412,1.0613,5.8021,2.1024
413,1.1639,6.3028,2.3623
414,1.1553,6.4553,2.4879
415,1.0606,6.8908,2.4881
416,1.017,6.8623,2.4098
417,0.99056,6.7912,2.2182
418,0.89625,6.6949,1.979
419,0.80513,6.5606,1.7448
420,0.7346,6.6011,1.5727
421,0.70341,6.4834,1.5152
422,0.74458,6.4875,1.5803
423,0.77954,6.4645,1.7191
424,0.86266,6.6227,1.8549
425,0.94886,6.7918,2.0535
426,0.98526,6.4701,2.1881
427,1.0445,6.8411,2.2709
428,0.94602,6.8537,2.2043
429,0.92584,6.95,2.0568
430,0.84839,6.7028,1.8708
431,0.73906,6.5744,1.5942
432,0.60331,6.18,1.3551
433,0.53499,6.1415,1.2335
434,0.53594,5.9835,1.2121
435,0.59449,6.0828,1.3492
436,0.66306,6.4646,1.5664
437,0.75197,6.6202,1.8534
438,0.80147,6.7308,2.092
439,0.82368,6.4791,2.2107
440,0.88157,6.1697,2.2242
441,0.87543,6.2567,2.1457
442,0.86279,6.1424,1.97
443,0.76274,5.9048,1.7157
444,0.64237,5.8083,1.4712
445,0.56241,5.5808,1.2427
446,0.51849,5.8522,1.1397
447,0.5231,5.6026,1.1584
448,0.56401,5.8711,1.2492
449,0.61842,5.8963,1.4286
450,0.69481,5.9051,1.6103
451,0.72225,5.9143,1.7767
452,0.69573,6.2626,1.8217
453,0.73064,6.0139,1.797
454,0.7109,5.97,1.6559
455,0.63639,5.6637,1.4183
456,0.53753,5.6243,1.171
457,0.44585,5.9209,0.98846
458,0.39827,5.7184,0.87952
459,0.40143,5.6714,0.89334
460,0.46442,5.7015,1.0189
461,0.56921,6.0337,1.2914
462,0.67396,6.0193,1.6021
463,0.68346,6.1257,1.8594
464,0.67891,6.4951,2.0174
465,0.7008,6.0147,2.0454
466,0.75134,5.9829,1.9999
467,0.74533,5.9901,1.8725
468,0.69322,5.773,1.5628
469,0.57918,5.7801,1.2811
470,0.46564,5.8553,1.0501
471,0.45622,5.6147,0.98074
472,0.45625,5.7396,0.98566
473,0.52591,5.6571,1.0894
474,0.63133,5.7166,1.2768
475,0.68937,5.8851,1.4961
476,0.75367,6.2973,1.727
477,0.73928,6.3126,1.8048
478,0.70694,6.595,1.7639
479,0.65349,6.5266,1.6472
480,0.58526,6.777,1.4232
481,0.53801,6.3582,1.1275
482,0.44546,6.258,0.89506
483,0.4119,6.0837,0.81924
484,0.44072,6.0059,0.88467
485,0.48877,6.5011,1.0243
486,0.5118,6.56,1.2368
487,0.49275,7.6305,1.563
488,0.46564,8.0607,1.9034
489,0.3861,8.1952,2.0199
490,0.36894,8.4258,2.0503
491,0.38303,6.8086,2.0425
492,0.43123,6.5637,1.9089
493,0.54694,5.323,1.6415
494,0.56237,5.2017,1.3558
495,0.46822,5.1953,1.1853
496,0.43354,5.0309,1.1581
497,0.45506,5.4069,1.1983
498,0.51212,5.5494,1.3038
499,0.63007,5.4331,1.5652
500,0.69298,5.4414,1.8379
501,0.72014,5.4007,2.0425
502,0.71115,5.6607,2.1052
503,0.68298,5.6982,2.0559
504,0.7134,5.7655,1.9234
505,0.64015,5.7971,1.6737
506,0.57953,5.7559,1.3812
507,0.49507,5.8958,1.1812
508,0.4701,5.6841,1.1038
509,0.48289,5.7046,1.1619
510,0.54617,5.7064,1.3315
511,0.62093,5.3928,1.5854
512,0.64049,5.4781,1.9105
513,0.68807,5.7625,2.2206
514,0.69455,5.6909,2.3632
515,0.70468,5.6132,2.3982
516,0.66099,5.5269,2.2846
517,0.68836,5.7744,2.0428
518,0.64907,5.6902,1.7446
519,0.6109,5.6004,1.4395
520,0.56023,5.5354,1.2727
521,0.54564,5.3645,1.2572
522,0.56643,5.4046,1.3082
523,0.67096,5.3874,1.489
524,0.77737,5.2755,1.7993
525,0.90037,5.5133,2.0827
526,0.98935,5.4322,2.3353
527,1.0865,5.5075,2.4473
528,1.0401,5.8403,2.4663
529,0.92472,5.9325,2.3443
530,0.79357,5.9924,2.1678
531,0.78432,6.339,1.9878
532,0.74853,6.1818,1.8498
533,0.80546,6.4072,1.7766
534,0.82901,6.9095,1.8689
535,0.86415,6.9701,1.9567
536,1.0538,6.8935,2.28
537,1.2821,7.3097,2.6336
538,1.4123,7.097,2.8488
539,1.4474,7.1149,2.9646
540,1.4363,7.497,2.9248
541,1.373,7.257,2.7783
542,1.2086,7.4161,2.6197
543,1.0246,7.3603,2.2957
544,0.91689,7.5016,2.0379
545,0.8244,7.8482,1.8414
546,0.83465,7.7945,1.7719
547,0.81995,7.4993,1.8355
548,0.90819,7.6146,1.9762
549,1.0298,7.7272,2.2305
550,1.1215,7.5812,2.451
551,1.1799,7.9448,2.6706
552,1.2974,7.8756,2.7898
553,1.2583,8.3382,2.7507
554,1.1637,8.3596,2.6149
555,1.1446,8.9545,2.456
556,0.97334,8.1922,2.211
557,0.93784,9.2578,2.039
558,0.91389,8.639,1.9828
559,0.96933,8.6299,2.0602
560,0.98476,8.1289,2.2384
561,1.1216,8.6081,2.4515
562,1.2743,8.5005,2.7362
563,1.3641,7.8419,2.9628
564,1.451,8.3996,3.0547
565,1.415,8.2954,2.9939
566,1.3123,8.4017,2.8429
567,1.2075,8.4009,2.5638
568,1.073,8.2724,2.244
569,0.95045,8.598,1.9718
570,0.86878,8.5926,1.7523
571,0.86684,8.5443,1.7581
572,0.94202,8.5649,1.8459
573,0.98873,8.3053,2.0516
574,1.0794,8.1794,2.2765
575,1.2652,8.6099,2.4703
576,1.2756,8.645,2.6015
577,1.2916,8.3296,2.6051
578,1.2248,8.4797,2.4518
579,1.1256,8.2666,2.2536
580,1.0643,8.6585,2.0007
581,0.8879,8.6785,1.7521
582,0.82636,7.9645,1.5771
583,0.81173,8.8313,1.5696
584,0.88755,8.3263,1.6993
585,0.99363,8.3817,1.9208
586,1.1123,8.427,2.1776
587,1.2811,8.3027,2.4688
588,1.3718,7.8068,2.6417
589,1.3193,8.0555,2.641
590,1.2662,8.2341,2.5525
591,1.2163,8.0426,2.3646
592,1.0631,8.2214,2.1101
593,0.94887,7.8461,1.7844
594,0.88908,7.9747,1.5556
595,0.75751,8.3843,1.4508
596,0.82179,7.9385,1.5066
597,0.89463,8.2068,1.6656
598,0.9609,7.6048,1.8615
599,1.0698,7.7634,2.0945
600,1.184,7.4404,2.305
601,1.1384,7.8755,2.351
602,1.1473,7.5239,2.2726
603,1.1093,7.5125,2.154
604,0.91607,7.6761,1.9286
605,0.85206,7.9289,1.6481
606,0.73322,7.7838,1.4251
607,0.70989,7.9042,1.3253
608,0.69497,7.3456,1.3619
609,0.73817,7.7822,1.5059
610,0.89224,7.2599,1.7152
611,0.93725,7.2992,1.9877
612,1.0274,7.3086,2.221
613,1.0541,7.2221,2.3196
614,1.0036,7.2757,2.2887
615,0.95469,7.0768,2.1716
616,0.87955,7.2524,1.9387
617,0.7745,7.095,1.6587
618,0.63209,7.147,1.3835
619,0.56881,7.5104,1.2069
620,0.59637,7.0122,1.1973
621,0.61874,7.3579,1.2584
622,0.67722,6.813,1.4233
623,0.7287,6.9016,1.6068
624,0.80254,6.963,1.8325
625,0.8699,6.7862,2.0167
626,0.90983,6.9071,2.055
627,0.89073,7.2164,1.9673
628,0.75578,6.8236,1.8057
629,0.69843,6.8285,1.5949
630,0.57974,6.7209,1.3626
631,0.49785,6.7868,1.1802
632,0.48188,6.6037,1.1567
633,0.5513,6.5476,1.2035
634,0.60001,6.6771,1.3776
635,0.68863,6.8948,1.5875
636,0.8434,6.8427,1.86
637,0.82667,6.9718,2.0671
638,0.78227,7.0222,2.1625
639,0.7489,7.0172,2.1305
640,0.76527,6.1984,2.0122
641,0.81319,5.3192,1.7847
642,0.68094,5.5706,1.5349
643,0.56157,5.7036,1.345
644,0.56439,6.0461,1.2982
645,0.57351,5.6954,1.3113
646,0.62074,5.7463,1.39
647,0.74147,5.8951,1.5878
648,0.84562,5.7491,1.8363
649,0.94042,5.8648,2.065
650,0.98996,5.9254,2.1606
651,0.95578,6.1777,2.1545
652,0.98248,5.8467,2.0894
653,0.83475,5.8713,1.9257
654,0.72788,5.7903,1.6905
655,0.65816,5.6006,1.4692
656,0.6027,5.5256,1.3599
657,0.61611,5.6356,1.3962
658,0.66684,5.3386,1.4846
659,0.73772,5.4494,1.6599
660,0.8336,5.6145,1.8831
661,0.96551,5.5956,2.0922
662,0.87879,5.4452,2.2452
663,0.87595,5.7136,2.2496
664,0.82466,5.9072,2.184
665,0.76465,6.1717,2.0061
666,0.72604,5.7811,1.7628
667,0.63944,5.7406,1.4933
668,0.57692,5.7007,1.3532
669,0.59134,5.7176,1.3382
670,0.59395,5.5479,1.4035
671,0.6887,5.7019,1.5456
672,0.70696,5.8825,1.7355
673,0.75483,5.994,1.9615
674,0.76844,6.0369,2.1327
675,0.71045,6.3069,2.2547
676,0.69281,6.379,2.2673
677,0.65977,6.3762,2.1365
678,0.67216,6.3597,1.9717
679,0.63494,6.5643,1.7685
680,0.62195,6.2563,1.5975
681,0.57925,5.909,1.5694
682,0.58236,6.4126,1.5465
683,0.57522,6.5489,1.6779
684,0.603,6.8865,1.8276
685,0.55854,7.5193,2.0026
686,0.49403,8.0924,2.167
687,0.45869,8.235,2.2549
688,0.40703,8.2634,2.271
689,0.39926,8.6522,2.1579
690,0.3796,7.6864,1.9585
691,0.34691,7.8545,1.7595
692,0.35598,7.2845,1.5962
693,0.36109,7.0448,1.5754
694,0.42462,4.9394,1.4417
695,0.48486,5.2334,1.4687
696,0.54535,5.4147,1.6644
697,0.57179,5.7978,1.8604
698,0.71753,5.7287,2.0322
699,0.77303,5.5039,2.1569
700,0.86442,5.4932,2.2649
701,0.97627,5.3738,2.221
702,0.90156,5.7633,2.0819
703,0.81915,5.556,1.872
704,0.73834,5.3257,1.686
705,0.65891,5.3192,1.583
706,0.6101,5.4279,1.5053
707,0.64148,5.5787,1.5346
708,0.7132,5.5511,1.6506
709,0.79667,5.672,1.7852
710,0.84023,6.0161,1.9595
711,0.87358,6.0032,2.08
712,0.86924,5.9753,2.0827
713,0.82902,5.9925,2.0677
714,0.76465,6.194,1.9263
715,0.69023,5.8693,1.7546
716,0.63866,5.8291,1.5789
717,0.57068,5.6636,1.4114
718,0.50873,5.924,1.2967
719,0.507,5.9914,1.3359
720,0.5394,5.8408,1.3799
721,0.57083,5.9148,1.5135
722,0.6164,6.4798,1.6853
723,0.63641,7.1057,1.8978
724,0.63206,7.3735,1.9982
725,0.64926,7.4929,2.0353
726,0.62896,7.4826,1.9956
727,0.60666,7.5822,1.835
728,0.58985,7.356,1.6816
729,0.52811,7.0642,1.5268
730,0.49417,6.7565,1.3792
731,0.48236,7.0168,1.3631
732,0.49622,7.0028,1.4115
733,0.52423,6.726,1.4524
734,0.57154,6.5755,1.5802
735,0.57521,7.0292,1.7756
736,0.59271,7.6708,1.887
737,0.59075,7.4887,1.8621
738,0.59088,7.417,1.8207
739,0.57582,7.4045,1.7204
740,0.55093,6.9816,1.602
741,0.51077,6.9012,1.4369
742,0.4536,6.5182,1.3201
743,0.45143,6.3449,1.2562
744,0.42426,5.9763,1.2611
745,0.46564,6.2077,1.3606
746,0.53103,6.2149,1.4897
747,0.53595,6.6562,1.6522
748,0.54878,6.8858,1.8459
749,0.56146,7.1739,1.9159
750,0.57957,7.1313,1.9334
751,0.55361,7.0717,1.8752
752,0.52679,7.1145,1.7582
753,0.46695,7.0721,1.5767
754,0.44494,7.394,1.4052
755,0.40046,7.0772,1.3193
756,0.37807,7.1078,1.2848
757,0.42305,6.8807,1.3428
758,0.44671,6.7735,1.4215
759,0.49183,6.8303,1.5352
760,0.51057,6.819,1.6722
761,0.51535,7.2423,1.7929
762,0.49166,7.4535,1.8117
763,0.47729,7.3475,1.7733
764,0.45476,7.3122,1.6725
765,0.44429,7.511,1.5496
766,0.42293,7.1881,1.4339
767,0.39157,6.8347,1.313
768,0.35846,7.4433,1.2849
769,0.38088,7.0068,1.318
770,0.40008,7.024,1.4326
771,0.46114,7.5204,1.616
772,0.45335,6.9683,1.7994
773,0.51397,6.9161,1.9934
774,0.53755,6.6661,2.0714
775,0.5378,6.6688,2.1123
776,0.56547,6.649,2.0606
777,0.63105,5.6936,1.9178
778,0.62687,5.3539,1.7716
779,0.6203,5.5182,1.6501
780,0.60463,5.5314,1.5449
781,0.58264,5.5093,1.523
782,0.60328,5.3692,1.5163
783,0.67253,5.3996,1.6578
784,0.78506,5.2645,1.7792
785,0.84966,5.3709,1.8927
786,0.88508,5.2013,1.9734
787,0.88022,5.5911,1.9677
788,0.87379,5.2773,1.9374
789,0.8636,5.3129,1.8454
790,0.76948,5.3278,1.7175
791,0.72841,5.4192,1.5937
792,0.68043,5.3942,1.4882
793,0.61809,5.391,1.4207
794,0.65013,5.6772,1.4786
795,0.72945,5.559,1.6136
796,0.85543,5.7153,1.7899
797,0.94816,5.8758,1.9623
798,0.98532,6.0194,2.1351
799,1.0292,5.8901,2.1879
800,0.98586,6.0628,2.2165
801,0.97206,5.9125,2.1176
802,0.88973,5.9133,1.9675
803,0.789,5.8235,1.8139
804,0.71809,5.9829,1.6452
805,0.60814,6.0177,1.5083
806,0.57128,6.0658,1.4723
807,0.60015,6.2479,1.5028
808,0.65384,6.2177,1.6049
809,0.77719,5.7606,1.7436
810,0.82275,5.8596,1.8451
811,0.85011,5.7507,1.9048
812,0.91337,5.7172,1.9325
813,0.84154,6.1316,1.9141
814,0.77625,6.0393,1.7712
815,0.69138,6.1286,1.6505
816,0.56973,6.7747,1.4568
817,0.5102,7.0384,1.4011
818,0.43741,7.0481,1.2696
819,0.45566,7.2085,1.3208
820,0.52246,6.9251,1.4912
821,0.62904,6.9547,1.7096
822,0.73062,6.5655,1.9074
823,0.77679,6.4594,2.0148
824,0.87375,6.411,2.1165
825,0.87809,6.503,2.1077
826,0.81661,6.5316,2.0744
827,0.75427,6.6849,1.9237
828,0.60518,7.002,1.7165
829,0.49182,7.3417,1.4889
830,0.41015,8.6806,1.3469
831,0.41408,8.3116,1.3508
832,0.4097,7.7242,1.3616
833,0.44443,7.9656,1.4749
834,0.51883,7.0089,1.654
835,0.60983,6.7894,1.7848
