dtt,Var2_1,Var2_2,Var2_3
15-Jan-2017 23:00:00,0.809433043003082,5.87727642059326,2.48383903503418
16-Jan-2017 00:00:00,0.947789907455444,5.75249910354614,2.80414628982544
16-Jan-2017 01:00:00,0.997646927833557,6.14001703262329,3.06652116775513
16-Jan-2017 02:00:00,0.942937433719635,6.06878519058228,3.16126608848572
16-Jan-2017 03:00:00,0.915816903114319,6.30769300460815,3.18168640136719
16-Jan-2017 04:00:00,0.925051212310791,6.01754140853882,3.07994103431702
16-Jan-2017 05:00:00,0.864354372024536,6.09525012969971,2.88828158378601
16-Jan-2017 06:00:00,0.757294595241547,6.11631202697754,2.59959244728088
16-Jan-2017 07:00:00,0.6564120054245,5.74594402313232,2.32319021224976
16-Jan-2017 08:00:00,0.591726183891296,5.46549463272095,2.18443036079407
16-Jan-2017 09:00:00,0.604775607585907,5.61173248291016,2.21260595321655
16-Jan-2017 10:00:00,0.631318926811218,5.41582679748535,2.28887462615967
16-Jan-2017 11:00:00,0.719550788402557,5.76023578643799,2.46826171875
16-Jan-2017 12:00:00,0.810072302818298,5.71297788619995,2.74500584602356
16-Jan-2017 13:00:00,0.887494683265686,5.95574474334717,3.05744862556458
16-Jan-2017 14:00:00,0.892750799655914,6.1271448135376,3.2343544960022
16-Jan-2017 15:00:00,0.855740904808044,6.1550498008728,3.22880887985229
16-Jan-2017 16:00:00,0.817158579826355,6.07198524475098,3.1544828414917
16-Jan-2017 17:00:00,0.763903558254242,5.95752477645874,2.9501748085022
16-Jan-2017 18:00:00,0.730744779109955,5.95058012008667,2.67245674133301
16-Jan-2017 19:00:00,0.604937613010406,5.74534368515015,2.38208675384521
16-Jan-2017 20:00:00,0.530268132686615,5.63275241851807,2.18150544166565
16-Jan-2017 21:00:00,0.508699715137482,5.7273063659668,2.13837289810181
16-Jan-2017 22:00:00,0.5457524061203,5.57044410705566,2.18473792076111
16-Jan-2017 23:00:00,0.58712512254715,5.60747480392456,2.29056310653687
17-Jan-2017 00:00:00,0.648691654205322,5.76480865478516,2.47704696655273
17-Jan-2017 01:00:00,0.734041929244995,6.25639152526855,2.74051880836487
17-Jan-2017 02:00:00,0.707828640937805,6.38233137130737,2.98135113716125
17-Jan-2017 03:00:00,0.66528058052063,6.62574243545532,3.09983062744141
17-Jan-2017 04:00:00,0.639533400535583,6.52787590026855,3.10723876953125
17-Jan-2017 05:00:00,0.652085781097412,6.65177059173584,2.98889756202698
17-Jan-2017 06:00:00,0.640234708786011,6.38593530654907,2.77822017669678
17-Jan-2017 07:00:00,0.613841652870178,5.63592195510864,2.53055095672607
17-Jan-2017 08:00:00,0.561811029911041,5.67477464675903,2.33764004707336
17-Jan-2017 09:00:00,0.504148781299591,5.6428747177124,2.2322518825531
17-Jan-2017 10:00:00,0.519224762916565,5.47612857818604,2.23134684562683
17-Jan-2017 11:00:00,0.567365050315857,5.45959520339966,2.33484578132629
17-Jan-2017 12:00:00,0.616018056869507,5.90800666809082,2.51252412796021
17-Jan-2017 13:00:00,0.605107307434082,6.39457559585571,2.76956629753113
17-Jan-2017 14:00:00,0.573411405086517,7.07899570465088,3.00352478027344
17-Jan-2017 15:00:00,0.559615135192871,7.60080814361572,3.13075280189514
17-Jan-2017 16:00:00,0.508060157299042,7.69118213653564,3.1298348903656
17-Jan-2017 17:00:00,0.505318164825439,7.59854745864868,2.99613499641418
17-Jan-2017 18:00:00,0.486788213253021,7.54866409301758,2.81199836730957
17-Jan-2017 19:00:00,0.486212074756622,6.85684585571289,2.57278275489807
17-Jan-2017 20:00:00,0.479494959115982,6.14228773117065,2.32836079597473
17-Jan-2017 21:00:00,0.478599160909653,5.62649822235107,2.13517045974731
17-Jan-2017 22:00:00,0.446606338024139,5.65930032730103,2.08615469932556
17-Jan-2017 23:00:00,0.470095425844193,5.53586196899414,2.11778235435486
18-Jan-2017 00:00:00,0.481401354074478,6.1125807762146,2.24365663528442
18-Jan-2017 01:00:00,0.491895467042923,6.52800512313843,2.43126654624939
18-Jan-2017 02:00:00,0.483285993337631,7.22103452682495,2.65936827659607
18-Jan-2017 03:00:00,0.440315037965775,7.79798650741577,2.87782430648804
18-Jan-2017 04:00:00,0.401209115982056,8.06511116027832,2.95734596252441
18-Jan-2017 05:00:00,0.394131869077682,8.24404907226562,2.93603157997131
18-Jan-2017 06:00:00,0.385260701179504,8.72130966186523,2.80900955200195
18-Jan-2017 07:00:00,0.371103048324585,9.13043022155762,2.65332913398743
18-Jan-2017 08:00:00,0.331653267145157,8.51456928253174,2.44802355766296
18-Jan-2017 09:00:00,0.329490482807159,8.12808227539062,2.26273512840271
18-Jan-2017 10:00:00,0.342778474092484,7.52928829193115,2.15041518211365
18-Jan-2017 11:00:00,0.357590347528458,6.84293794631958,2.15993928909302
18-Jan-2017 12:00:00,0.349878370761871,7.59171628952026,2.25608491897583
18-Jan-2017 13:00:00,0.350661814212799,8.05566883087158,2.46557116508484
18-Jan-2017 14:00:00,0.324315220117569,8.07195854187012,2.68963575363159
18-Jan-2017 15:00:00,0.315663307905197,8.40768241882324,2.91313600540161
18-Jan-2017 16:00:00,0.30888631939888,8.27406215667725,3.02011704444885
18-Jan-2017 17:00:00,0.31312283873558,8.35295963287354,3.0000057220459
18-Jan-2017 18:00:00,0.407232195138931,6.25223255157471,2.90850687026978
18-Jan-2017 19:00:00,0.541232049465179,4.70617246627808,2.79149556159973
18-Jan-2017 20:00:00,0.698438227176666,4.35044765472412,2.53750324249268
18-Jan-2017 21:00:00,0.695290684700012,4.33790826797485,2.36523103713989
18-Jan-2017 22:00:00,0.65756356716156,4.43704080581665,2.31166648864746
18-Jan-2017 23:00:00,0.601930677890778,4.83252191543579,2.35388255119324
19-Jan-2017 00:00:00,0.514193415641785,5.47352886199951,2.39685750007629
19-Jan-2017 01:00:00,0.512591540813446,5.19486856460571,2.50020933151245
19-Jan-2017 02:00:00,0.457558006048203,5.98373413085938,2.73133969306946
19-Jan-2017 03:00:00,0.460976809263229,6.09866333007812,3.02552032470703
19-Jan-2017 04:00:00,0.525633633136749,5.6711163520813,3.23235702514648
19-Jan-2017 05:00:00,0.597337365150452,5.58159589767456,3.25663661956787
19-Jan-2017 06:00:00,0.65629917383194,5.8420295715332,3.22046852111816
19-Jan-2017 07:00:00,0.846328794956207,5.38232183456421,3.10116720199585
19-Jan-2017 08:00:00,0.938228487968445,5.38881921768188,2.98143196105957
19-Jan-2017 09:00:00,0.924797594547272,5.80308198928833,2.77901124954224
19-Jan-2017 10:00:00,0.873869717121124,5.43106698989868,2.65965867042542
19-Jan-2017 11:00:00,0.811468780040741,5.65963125228882,2.66143894195557
19-Jan-2017 12:00:00,0.854942500591278,5.64203929901123,2.68839716911316
19-Jan-2017 13:00:00,0.890028178691864,5.72295045852661,2.73903393745422
19-Jan-2017 14:00:00,0.955726742744446,5.70205640792847,2.88706612586975
19-Jan-2017 15:00:00,1.04386532306671,5.78441476821899,3.07038998603821
19-Jan-2017 16:00:00,1.11197209358215,5.89593982696533,3.20874166488647
19-Jan-2017 17:00:00,1.0902293920517,5.87499189376831,3.24151611328125
19-Jan-2017 18:00:00,1.06008744239807,6.44386911392212,3.1832869052887
19-Jan-2017 19:00:00,1.09375548362732,6.28962421417236,3.12146091461182
19-Jan-2017 20:00:00,1.00214040279388,6.4125919342041,3.00236320495605
19-Jan-2017 21:00:00,0.932448387145996,6.48051166534424,2.82046818733215
19-Jan-2017 22:00:00,0.838800966739655,6.35754299163818,2.62688612937927
19-Jan-2017 23:00:00,0.778486967086792,6.23796224594116,2.50591373443604
20-Jan-2017 00:00:00,0.766650915145874,6.23074245452881,2.53096914291382
20-Jan-2017 01:00:00,0.798498451709747,6.67484998703003,2.59798884391785
20-Jan-2017 02:00:00,0.877696096897125,6.61861991882324,2.72674608230591
20-Jan-2017 03:00:00,1.00424647331238,6.75738000869751,2.94729590415955
20-Jan-2017 04:00:00,1.17289519309998,6.8081955909729,3.11203575134277
20-Jan-2017 05:00:00,1.24862611293793,7.13237047195435,3.1710512638092
20-Jan-2017 06:00:00,1.25209045410156,7.04626655578613,3.17716598510742
20-Jan-2017 07:00:00,1.124835729599,7.17871475219727,3.12600231170654
20-Jan-2017 08:00:00,1.11583507061005,7.09054946899414,3.01175689697266
20-Jan-2017 09:00:00,1.03066694736481,6.86385679244995,2.84650611877441
20-Jan-2017 10:00:00,0.946592807769775,6.95691919326782,2.6189877986908
20-Jan-2017 11:00:00,0.863844573497772,7.10949373245239,2.50084900856018
20-Jan-2017 12:00:00,0.869892418384552,6.83395481109619,2.44712543487549
20-Jan-2017 13:00:00,0.901619613170624,6.78865480422974,2.4839985370636
20-Jan-2017 14:00:00,0.900608777999878,7.28883647918701,2.62679076194763
20-Jan-2017 15:00:00,1.02124893665314,6.80016469955444,2.85390305519104
20-Jan-2017 16:00:00,1.05266463756561,7.25675487518311,3.01555323600769
20-Jan-2017 17:00:00,1.08951783180237,7.43024921417236,3.11287808418274
20-Jan-2017 18:00:00,1.11734127998352,7.38282251358032,3.16982436180115
20-Jan-2017 19:00:00,0.996097266674042,7.43189144134521,3.05058670043945
20-Jan-2017 20:00:00,0.993976414203644,7.46038436889648,2.94380140304565
20-Jan-2017 21:00:00,0.929612159729004,7.49592161178589,2.81438660621643
20-Jan-2017 22:00:00,0.900141358375549,7.49933099746704,2.63633489608765
20-Jan-2017 23:00:00,0.831405937671661,6.99467849731445,2.462571144104
21-Jan-2017 00:00:00,0.837040901184082,6.66691446304321,2.34375143051147
21-Jan-2017 01:00:00,0.833080053329468,6.56410312652588,2.33781981468201
21-Jan-2017 02:00:00,0.832121014595032,6.23899221420288,2.40481066703796
21-Jan-2017 03:00:00,0.919072210788727,6.5996618270874,2.59231114387512
21-Jan-2017 04:00:00,1.0489593744278,7.01071548461914,2.83376264572144
21-Jan-2017 05:00:00,1.16047167778015,7.12777662277222,3.04570269584656
21-Jan-2017 06:00:00,1.13527750968933,7.13947677612305,3.22576189041138
21-Jan-2017 07:00:00,1.0234580039978,7.08259201049805,3.26693773269653
21-Jan-2017 08:00:00,1.11648261547089,7.1317663192749,3.19961667060852
21-Jan-2017 09:00:00,0.938360810279846,7.14147567749023,3.04721140861511
21-Jan-2017 10:00:00,0.988875806331635,6.653724193573,2.83879709243774
21-Jan-2017 11:00:00,0.860250174999237,6.4285044670105,2.66523480415344
21-Jan-2017 12:00:00,0.770686030387878,6.50491094589233,2.5160231590271
21-Jan-2017 13:00:00,0.744551062583923,6.16711950302124,2.44894528388977
21-Jan-2017 14:00:00,0.765966832637787,6.25293064117432,2.45990586280823
21-Jan-2017 15:00:00,0.816158354282379,6.45091199874878,2.50067520141602
21-Jan-2017 16:00:00,0.788461267948151,6.7648549079895,2.63337969779968
21-Jan-2017 17:00:00,0.854621648788452,6.85450553894043,2.77056741714478
21-Jan-2017 18:00:00,0.91077047586441,6.57777738571167,2.85284066200256
21-Jan-2017 19:00:00,0.85745906829834,7.06027603149414,2.88450050354004
21-Jan-2017 20:00:00,0.847507476806641,6.94357776641846,2.83477258682251
21-Jan-2017 21:00:00,0.808514833450317,6.99704933166504,2.79435086250305
21-Jan-2017 22:00:00,0.732739508152008,6.98663568496704,2.72016954421997
21-Jan-2017 23:00:00,0.736614763736725,6.61447858810425,2.53036165237427
22-Jan-2017 00:00:00,0.67704164981842,6.53327083587646,2.37919902801514
22-Jan-2017 01:00:00,0.693407297134399,6.2490291595459,2.32215619087219
22-Jan-2017 02:00:00,0.695776581764221,6.56518507003784,2.3782434463501
22-Jan-2017 03:00:00,0.727270603179932,6.80022144317627,2.50369119644165
22-Jan-2017 04:00:00,0.802967369556427,6.67316102981567,2.6494312286377
22-Jan-2017 05:00:00,0.855251908302307,6.9609260559082,2.89682483673096
22-Jan-2017 06:00:00,0.854960024356842,7.36189222335815,3.11254620552063
22-Jan-2017 07:00:00,0.94672018289566,7.18928670883179,3.21657109260559
22-Jan-2017 08:00:00,0.960560083389282,7.68124437332153,3.2613308429718
22-Jan-2017 09:00:00,0.919179081916809,8.26840686798096,3.19584703445435
22-Jan-2017 10:00:00,0.91808420419693,7.38185596466064,3.07318425178528
22-Jan-2017 11:00:00,0.91031277179718,7.0899977684021,2.94162154197693
22-Jan-2017 12:00:00,0.94467431306839,6.52211046218872,2.78920221328735
22-Jan-2017 13:00:00,0.81864732503891,6.82349109649658,2.61587166786194
22-Jan-2017 14:00:00,0.860187113285065,6.94622659683228,2.61857533454895
22-Jan-2017 15:00:00,0.794322431087494,6.91366624832153,2.68342924118042
22-Jan-2017 16:00:00,0.769495069980621,6.80225944519043,2.74736452102661
22-Jan-2017 17:00:00,0.872666776180267,7.17455625534058,2.801114320755
22-Jan-2017 18:00:00,0.911704838275909,7.0692286491394,2.91222548484802
22-Jan-2017 19:00:00,0.951732456684113,7.33142757415771,3.01982617378235
22-Jan-2017 20:00:00,1.00574815273285,7.59951734542847,3.08719515800476
22-Jan-2017 21:00:00,0.919407248497009,7.64229583740234,2.98821043968201
22-Jan-2017 22:00:00,0.886272788047791,7.47855997085571,2.89808440208435
22-Jan-2017 23:00:00,0.911987483501434,7.01927328109741,2.76629662513733
23-Jan-2017 00:00:00,0.850482523441315,6.80534601211548,2.64241456985474
23-Jan-2017 01:00:00,0.805561602115631,6.58976554870605,2.51134848594666
23-Jan-2017 02:00:00,0.825064897537231,6.44622468948364,2.46845412254333
23-Jan-2017 03:00:00,0.830567002296448,6.80241870880127,2.56296682357788
23-Jan-2017 04:00:00,0.832570791244507,6.8143048286438,2.69829154014587
23-Jan-2017 05:00:00,0.907991588115692,7.00554418563843,2.84378027915955
23-Jan-2017 06:00:00,0.944613873958588,7.39870977401733,3.08235311508179
23-Jan-2017 07:00:00,1.05482995510101,7.55345439910889,3.3321795463562
23-Jan-2017 08:00:00,0.972371816635132,8.06609630584717,3.54074907302856
23-Jan-2017 09:00:00,1.00729143619537,7.83127117156982,3.51649188995361
23-Jan-2017 10:00:00,1.09233140945435,7.43272018432617,3.5424919128418
23-Jan-2017 11:00:00,1.1085307598114,7.313636302948,3.45190763473511
23-Jan-2017 12:00:00,1.11248278617859,7.22013902664185,3.35969376564026
23-Jan-2017 13:00:00,1.04603815078735,6.74176836013794,3.02543473243713
23-Jan-2017 14:00:00,1.0361293554306,6.46007633209229,2.88454651832581
23-Jan-2017 15:00:00,1.016068816185,6.84071826934814,2.81611943244934
23-Jan-2017 16:00:00,1.06319773197174,6.63734579086304,2.88621735572815
23-Jan-2017 17:00:00,1.20000851154327,6.65692853927612,2.96635746955872
23-Jan-2017 18:00:00,1.28862106800079,6.95590400695801,3.09073638916016
23-Jan-2017 19:00:00,1.41843581199646,6.77244234085083,3.29448580741882
23-Jan-2017 20:00:00,1.38452446460724,7.04837512969971,3.47505354881287
23-Jan-2017 21:00:00,1.4884352684021,7.07708072662354,3.69721007347107
23-Jan-2017 22:00:00,1.50087547302246,7.32118844985962,3.71134567260742
23-Jan-2017 23:00:00,1.49734771251678,7.08284854888916,3.62694430351257
24-Jan-2017 00:00:00,1.30799746513367,6.88240003585815,3.46405100822449
24-Jan-2017 01:00:00,1.26889276504517,7.47095584869385,3.26813173294067
24-Jan-2017 02:00:00,1.18186032772064,7.2004017829895,3.16615176200867
24-Jan-2017 03:00:00,1.17762124538422,6.99819850921631,3.07411789894104
24-Jan-2017 04:00:00,1.14775943756104,7.40744209289551,3.11502313613892
24-Jan-2017 05:00:00,1.24693560600281,7.23089981079102,3.23340010643005
24-Jan-2017 06:00:00,1.28328311443329,7.35026931762695,3.33908128738403
24-Jan-2017 07:00:00,1.53278839588165,7.35198736190796,3.56975126266479
24-Jan-2017 08:00:00,1.70799553394318,7.39678812026978,3.76240754127502
24-Jan-2017 09:00:00,1.703977227211,7.21419525146484,3.87470436096191
24-Jan-2017 10:00:00,1.75013399124146,7.35032272338867,3.91839051246643
24-Jan-2017 11:00:00,1.6420339345932,7.35857582092285,3.82282567024231
24-Jan-2017 12:00:00,1.58740615844727,7.06476545333862,3.65834641456604
24-Jan-2017 13:00:00,1.54273343086243,7.11849451065063,3.34178304672241
24-Jan-2017 14:00:00,1.27078092098236,7.42991733551025,3.17091345787048
24-Jan-2017 15:00:00,1.20230960845947,7.18950748443604,3.03287243843079
24-Jan-2017 16:00:00,1.1956285238266,7.12263059616089,2.97783255577087
24-Jan-2017 17:00:00,1.19206881523132,7.07587957382202,2.93572473526001
24-Jan-2017 18:00:00,1.20216846466064,7.14002704620361,3.01264834403992
24-Jan-2017 19:00:00,1.2947279214859,7.34123611450195,3.17842745780945
24-Jan-2017 20:00:00,1.40713214874268,7.11558866500854,3.35271787643433
24-Jan-2017 21:00:00,1.38722324371338,7.25656700134277,3.45462775230408
24-Jan-2017 22:00:00,1.43858277797699,7.21972513198853,3.51190876960754
24-Jan-2017 23:00:00,1.42207515239716,7.13698816299438,3.4632556438446
25-Jan-2017 00:00:00,1.34741079807281,7.34788942337036,3.26075720787048
25-Jan-2017 01:00:00,1.27228677272797,6.71505117416382,3.02876210212708
25-Jan-2017 02:00:00,1.12300777435303,6.95495080947876,2.83207726478577
25-Jan-2017 03:00:00,1.03215563297272,6.63855457305908,2.66472411155701
25-Jan-2017 04:00:00,0.931347966194153,6.87484407424927,2.58970308303833
25-Jan-2017 05:00:00,1.01198983192444,6.73519468307495,2.63876008987427
25-Jan-2017 06:00:00,1.03680872917175,6.79203081130981,2.78010964393616
25-Jan-2017 07:00:00,1.08278107643127,7.15938663482666,2.98564743995667
25-Jan-2017 08:00:00,1.11536741256714,7.4714150428772,3.22990274429321
25-Jan-2017 09:00:00,1.19914579391479,7.50103092193604,3.380126953125
25-Jan-2017 10:00:00,1.07843196392059,7.53326272964478,3.43993210792542
25-Jan-2017 11:00:00,1.09421157836914,7.71186685562134,3.4341242313385
25-Jan-2017 12:00:00,1.04538071155548,7.56932544708252,3.29138994216919
25-Jan-2017 13:00:00,1.02272546291351,7.2117714881897,3.0319504737854
25-Jan-2017 14:00:00,0.97821033000946,6.83928489685059,2.77821493148804
25-Jan-2017 15:00:00,0.933462798595428,6.63895702362061,2.55413889884949
25-Jan-2017 16:00:00,0.827672243118286,6.49733781814575,2.43423438072205
25-Jan-2017 17:00:00,0.806720316410065,6.63198328018188,2.39690160751343
25-Jan-2017 18:00:00,0.78389310836792,6.60750007629395,2.39432215690613
25-Jan-2017 19:00:00,0.907600462436676,6.60171127319336,2.55973243713379
25-Jan-2017 20:00:00,0.941435813903809,7.04770994186401,2.77573728561401
25-Jan-2017 21:00:00,0.926890432834625,7.41526079177856,2.9560751914978
25-Jan-2017 22:00:00,0.844306170940399,7.66806697845459,3.05785131454468
25-Jan-2017 23:00:00,0.855977237224579,7.45724964141846,3.04174137115479
