-75.7488114,  36.1768812,     3.01,    50.00,  -100.00
-75.7486847,  36.1769149,     2.84,    62.00,  -100.00
-75.7485579,  36.1769485,     2.62,    74.00,  -100.00
-75.7484311,  36.1769822,     2.34,    86.00,  -100.00
-75.7483044,  36.1770159,     1.77,    98.00,  -100.00
-75.7481776,  36.1770495,     0.90,   110.00,  -100.00
-75.7480508,  36.1770832,    -0.19,   122.00,  -100.00
-75.7479240,  36.1771169,    -1.11,   134.00,  -100.00
-75.7477973,  36.1771505,    -1.84,   146.00,  -100.00
-75.7476705,  36.1771842,    -2.25,   158.00,  -100.00
-75.7475437,  36.1772179,    -2.37,   170.00,  -100.00
-75.7474170,  36.1772515,    -2.42,   182.00,  -100.00
-75.7472902,  36.1772852,    -2.44,   194.00,  -100.00
-75.7471634,  36.1773189,    -2.41,   206.00,  -100.00
-75.7470367,  36.1773525,    -2.38,   218.00,  -100.00
-75.7469099,  36.1773862,    -2.42,   230.00,  -100.00
-75.7467831,  36.1774199,    -2.57,   242.00,  -100.00
-75.7466564,  36.1774535,    -2.79,   254.00,  -100.00
-75.7465296,  36.1774872,    -3.02,   266.00,  -100.00
-75.7464028,  36.1775209,    -3.22,   278.00,  -100.00
-75.7462760,  36.1775546,    -3.38,   290.00,  -100.00
-75.7461493,  36.1775882,    -3.50,   302.00,  -100.00
-75.7460225,  36.1776219,    -3.58,   314.00,  -100.00
-75.7458957,  36.1776556,    -3.64,   326.00,  -100.00
-75.7457690,  36.1776892,    -3.68,   338.00,  -100.00
-75.7456422,  36.1777229,    -3.72,   350.00,  -100.00
-75.7455154,  36.1777566,    -3.76,   362.00,  -100.00
-75.7453887,  36.1777902,    -3.80,   374.00,  -100.00
-75.7452619,  36.1778239,    -3.87,   386.00,  -100.00
-75.7451351,  36.1778576,    -3.98,   398.00,  -100.00
-75.7450084,  36.1778912,    -4.12,   410.00,  -100.00
-75.7448816,  36.1779249,    -4.24,   422.00,  -100.00
-75.7447548,  36.1779586,    -4.38,   434.00,  -100.00
-75.7446280,  36.1779922,    -4.54,   446.00,  -100.00
-75.7445013,  36.1780259,    -4.70,   458.00,  -100.00
-75.7443745,  36.1780596,    -4.84,   470.00,  -100.00
-75.7442477,  36.1780932,    -4.96,   482.00,  -100.00
-75.7441210,  36.1781269,    -5.09,   494.00,  -100.00
-75.7439942,  36.1781606,    -5.27,   506.00,  -100.00
-75.7438674,  36.1781942,    -5.42,   518.00,  -100.00
-75.7437407,  36.1782279,    -5.54,   530.00,  -100.00
-75.7436139,  36.1782616,    -5.65,   542.00,  -100.00
-75.7434871,  36.1782953,    -5.77,   554.00,  -100.00
-75.7433604,  36.1783289,    -5.90,   566.00,  -100.00
-75.7432336,  36.1783626,    -6.04,   578.00,  -100.00
-75.7431068,  36.1783963,    -6.15,   590.00,  -100.00
-75.7429800,  36.1784299,    -6.24,   602.00,  -100.00
-75.7428533,  36.1784636,    -6.33,   614.00,  -100.00
-75.7427265,  36.1784973,    -6.43,   626.00,  -100.00
-75.7425997,  36.1785309,    -6.53,   638.00,  -100.00
-75.7424730,  36.1785646,    -6.65,   650.00,  -100.00
-75.7423462,  36.1785983,    -6.74,   662.00,  -100.00
-75.7422194,  36.1786319,    -6.83,   674.00,  -100.00
-75.7420927,  36.1786656,    -6.93,   686.00,  -100.00
-75.7419659,  36.1786993,    -7.05,   698.00,  -100.00
-75.7418391,  36.1787329,    -7.13,   710.00,  -100.00
-75.7417124,  36.1787666,    -7.22,   722.00,  -100.00
-75.7415856,  36.1788003,    -7.31,   734.00,  -100.00
-75.7414588,  36.1788339,    -7.41,   746.00,  -100.00
-75.7413320,  36.1788676,    -7.50,   758.00,  -100.00
-75.7412053,  36.1789013,    -7.58,   770.00,  -100.00
-75.7410785,  36.1789349,    -7.66,   782.00,  -100.00
-75.7409517,  36.1789686,    -7.73,   794.00,  -100.00
-75.7408250,  36.1790023,    -7.80,   806.00,  -100.00
-75.7406982,  36.1790360,    -7.86,   818.00,  -100.00
-75.7405714,  36.1790696,    -7.97,   830.00,  -100.00
-75.7404447,  36.1791033,    -8.05,   842.00,  -100.00
-75.7403179,  36.1791370,    -8.12,   854.00,  -100.00
-75.7401911,  36.1791706,    -8.18,   866.00,  -100.00
-75.7400644,  36.1792043,    -8.29,   878.00,  -100.00
-75.7399376,  36.1792380,    -8.39,   890.00,  -100.00
-75.7398108,  36.1792716,    -8.48,   902.00,  -100.00
-75.7396840,  36.1793053,    -8.55,   914.00,  -100.00
-75.7395573,  36.1793390,    -8.62,   926.00,  -100.00
-75.7394305,  36.1793726,    -8.68,   938.00,  -100.00
-75.7393037,  36.1794063,    -8.78,   950.00,  -100.00
-75.7488945,  36.1770867,     3.59,    50.00,   -76.00
-75.7487677,  36.1771204,     3.49,    62.00,   -76.00
-75.7486410,  36.1771541,     3.27,    74.00,   -76.00
-75.7485142,  36.1771877,     2.83,    86.00,   -76.00
-75.7483874,  36.1772214,     1.95,    98.00,   -76.00
-75.7482606,  36.1772551,     0.92,   110.00,   -76.00
-75.7481339,  36.1772887,    -0.22,   122.00,   -76.00
-75.7480071,  36.1773224,    -1.20,   134.00,   -76.00
-75.7478803,  36.1773561,    -1.90,   146.00,   -76.00
-75.7477536,  36.1773897,    -2.31,   158.00,   -76.00
-75.7476268,  36.1774234,    -2.50,   170.00,   -76.00
-75.7475000,  36.1774571,    -2.57,   182.00,   -76.00
-75.7473733,  36.1774907,    -2.57,   194.00,   -76.00
-75.7472465,  36.1775244,    -2.48,   206.00,   -76.00
-75.7471197,  36.1775581,    -2.38,   218.00,   -76.00
-75.7469930,  36.1775918,    -2.37,   230.00,   -76.00
-75.7468662,  36.1776254,    -2.51,   242.00,   -76.00
-75.7467394,  36.1776591,    -2.76,   254.00,   -76.00
-75.7466126,  36.1776928,    -3.02,   266.00,   -76.00
-75.7464859,  36.1777264,    -3.24,   278.00,   -76.00
-75.7463591,  36.1777601,    -3.41,   290.00,   -76.00
-75.7462323,  36.1777938,    -3.54,   302.00,   -76.00
-75.7461056,  36.1778274,    -3.61,   314.00,   -76.00
-75.7459788,  36.1778611,    -3.66,   326.00,   -76.00
-75.7458520,  36.1778948,    -3.71,   338.00,   -76.00
-75.7457253,  36.1779284,    -3.75,   350.00,   -76.00
-75.7455985,  36.1779621,    -3.78,   362.00,   -76.00
-75.7454717,  36.1779958,    -3.83,   374.00,   -76.00
-75.7453450,  36.1780294,    -3.91,   386.00,   -76.00
-75.7452182,  36.1780631,    -4.01,   398.00,   -76.00
-75.7450914,  36.1780968,    -4.13,   410.00,   -76.00
-75.7449646,  36.1781304,    -4.27,   422.00,   -76.00
-75.7448379,  36.1781641,    -4.42,   434.00,   -76.00
-75.7447111,  36.1781978,    -4.58,   446.00,   -76.00
-75.7445843,  36.1782314,    -4.73,   458.00,   -76.00
-75.7444576,  36.1782651,    -4.86,   470.00,   -76.00
-75.7443308,  36.1782988,    -4.96,   482.00,   -76.00
-75.7442040,  36.1783325,    -5.09,   494.00,   -76.00
-75.7440773,  36.1783661,    -5.28,   506.00,   -76.00
-75.7439505,  36.1783998,    -5.42,   518.00,   -76.00
-75.7438237,  36.1784335,    -5.54,   530.00,   -76.00
-75.7436970,  36.1784671,    -5.64,   542.00,   -76.00
-75.7435702,  36.1785008,    -5.75,   554.00,   -76.00
-75.7434434,  36.1785345,    -5.89,   566.00,   -76.00
-75.7433166,  36.1785681,    -6.02,   578.00,   -76.00
-75.7431899,  36.1786018,    -6.14,   590.00,   -76.00
-75.7430631,  36.1786355,    -6.23,   602.00,   -76.00
-75.7429363,  36.1786691,    -6.32,   614.00,   -76.00
-75.7428096,  36.1787028,    -6.42,   626.00,   -76.00
-75.7426828,  36.1787365,    -6.53,   638.00,   -76.00
-75.7425560,  36.1787701,    -6.64,   650.00,   -76.00
-75.7424293,  36.1788038,    -6.74,   662.00,   -76.00
